batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_sd,step,train_loss,val_loss
,,,,,,0,768.9425048828125,49,768.9425048828125,
0.21173158288002014,53.75764465332031,0.8066878318786621,8.221783638000488,0.09811592102050781,4.722960948944092,0,684.3033447265625,99,684.3033447265625,
0.14550448954105377,29.52408790588379,0.2846505641937256,3.197362184524536,0.08902668952941895,6.872640132904053,0,649.74365234375,149,649.74365234375,
,,,,,,1,641.7265625,199,641.7265625,
0.11269327253103256,93.87996673583984,1.030930519104004,15.6553955078125,0.06585144996643066,8.87364387512207,1,592.074462890625,249,592.074462890625,
0.1136540025472641,29.681781768798828,0.18900656700134277,2.6663224697113037,0.07088661193847656,8.79863452911377,1,644.247314453125,299,644.247314453125,
0.17432397603988647,40.54426574707031,0.47605395317077637,5.561446666717529,0.08559894561767578,5.736445426940918,1,615.338623046875,349,615.338623046875,
,,,,,,2,589.231689453125,399,589.231689453125,
0.1453258991241455,44.13954162597656,0.41670703887939453,5.930944442749023,0.07025980949401855,6.8810858726501465,2,600.139404296875,449,600.139404296875,
0.1540650874376297,36.62425994873047,0.3582496643066406,4.289966583251953,0.08350872993469238,6.490762710571289,2,574.1378173828125,499,574.1378173828125,
,,,,,,3,586.4200439453125,549,586.4200439453125,
0.12021505832672119,44.622589111328125,0.33519935607910156,6.319828510284424,0.0530393123626709,8.318425178527832,3,578.5445556640625,599,578.5445556640625,
0.16040340065956116,38.32202911376953,0.35471343994140625,4.77195405960083,0.07433295249938965,6.234281539916992,3,563.1322631835938,649,563.1322631835938,
0.16029681265354156,66.30685424804688,0.7898495197296143,8.32818603515625,0.09484052658081055,6.238427639007568,3,571.6292724609375,699,571.6292724609375,
,,,,,,4,602.9071044921875,749,602.9071044921875,
0.12508299946784973,28.496240615844727,0.22492504119873047,3.1838626861572266,0.07064533233642578,7.994691371917725,4,565.21435546875,799,565.21435546875,
0.1092129647731781,26.118555068969727,0.1824657917022705,2.576521396636963,0.07081866264343262,9.15642261505127,4,573.6476440429688,849,573.6476440429688,
0.10781430453062057,26.056798934936523,0.1880486011505127,2.649787187576294,0.07096743583679199,9.27520751953125,4,554.13623046875,899,554.13623046875,
,,,,,,5,537.2775268554688,949,537.2775268554688,
0.14778894186019897,50.01798629760742,0.7252297401428223,8.72175407409668,0.08315181732177734,6.766406536102295,5,575.9822998046875,999,575.9822998046875,
0.15561731159687042,28.804414749145508,0.2697610855102539,2.8082759380340576,0.09605932235717773,6.42602014541626,5,550.9129638671875,1049,550.9129638671875,
,,,,,,6,527.937744140625,1099,527.937744140625,
0.10635560005903244,37.21858596801758,0.2591521739959717,4.0291314125061035,0.06431961059570312,9.402419090270996,6,550.666748046875,1149,550.666748046875,
0.21197034418582916,58.605342864990234,0.796290397644043,8.168532371520996,0.09748268127441406,4.717641353607178,6,542.2313232421875,1199,542.2313232421875,
0.13846834003925323,35.48323059082031,0.26624417304992676,3.4112985134124756,0.0780477523803711,7.221867084503174,6,550.261962890625,1249,550.261962890625,
,,,,,,7,565.0275268554688,1299,565.0275268554688,
0.12862414121627808,30.580772399902344,0.2368488311767578,3.1329445838928223,0.07559943199157715,7.774590492248535,7,542.3551635742188,1349,542.3551635742188,
0.12692007422447205,31.733583450317383,0.2283940315246582,2.9440178871154785,0.07757902145385742,7.878974437713623,7,568.6383056640625,1399,568.6383056640625,
0.1163487657904625,28.464550018310547,0.1958153247833252,2.878291606903076,0.06803178787231445,8.5948486328125,7,522.9443359375,1449,522.9443359375,
,,,,,,8,536.3917846679688,1499,536.3917846679688,
0.17247948050498962,61.1816520690918,0.673123836517334,9.888120651245117,0.06807398796081543,5.797791004180908,8,538.0826416015625,1549,538.0826416015625,
0.16109605133533478,34.209163665771484,0.3377354145050049,3.3705027103424072,0.10020327568054199,6.207476615905762,8,532.8975830078125,1599,532.8975830078125,
,,,,,,9,550.528076171875,1649,550.528076171875,
0.10780797153711319,27.42559242248535,0.19810914993286133,3.548617124557495,0.05582714080810547,9.275752067565918,9,538.6107788085938,1699,538.6107788085938,
0.17631922662258148,54.49246597290039,0.6845114231109619,8.378588676452637,0.08169770240783691,5.6715312004089355,9,540.2626342773438,1749,540.2626342773438,
0.1534094512462616,49.176910400390625,0.42030787467956543,5.390518665313721,0.0779716968536377,6.518503189086914,9,528.7197875976562,1799,528.7197875976562,
,,,,,,10,551.6561889648438,1849,551.6561889648438,
0.1361575722694397,44.590675354003906,0.45914340019226074,6.974380970001221,0.06583285331726074,7.3444318771362305,10,527.3980712890625,1899,527.3980712890625,
0.13526923954486847,25.87162971496582,0.21131086349487305,2.391448736190796,0.08836102485656738,7.392663955688477,10,534.7474365234375,1949,534.7474365234375,
0.10351303964853287,29.9364013671875,0.18049860000610352,2.6409525871276855,0.06834602355957031,9.660618782043457,10,546.9444580078125,1999,546.9444580078125,
,,,,,,10,,1999,,484.4418029785156
,,,,,,11,522.7325439453125,2049,522.7325439453125,
0.1451408416032791,61.555335998535156,0.5839338302612305,9.399162292480469,0.06212615966796875,6.889859199523926,11,534.64599609375,2099,534.64599609375,
0.14123032987117767,25.3505916595459,0.20283246040344238,2.4749045372009277,0.0819556713104248,7.080631732940674,11,526.8935546875,2149,526.8935546875,
,,,,,,12,521.830078125,2199,521.830078125,
0.10939334332942963,77.03245544433594,0.8239867687225342,12.905488014221191,0.06384778022766113,9.141324043273926,12,544.8355102539062,2249,544.8355102539062,
