batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_mean,l_sd,step,train_loss,train_vae_loss,val_loss
,,,,,,0,0.10617940127849579,0.09126751869916916,49,0.22235611081123352,0.024909185245633125,
0.24642974138259888,49.87496566772461,1.031273603439331,8.912496566772461,0.11571097373962402,4.057951927185059,0,0.0772867500782013,0.08024774491786957,99,0.17333659529685974,0.01580209657549858,
0.17971640825271606,28.428165435791016,0.30233073234558105,3.068804979324341,0.09851741790771484,5.564322471618652,0,0.0696781724691391,0.07812441885471344,149,0.15956558287143707,0.011762987822294235,
,,,,,,1,0.07809789478778839,0.07842542231082916,199,0.16737355291843414,0.010850237682461739,
0.22696828842163086,48.77254104614258,0.9838225841522217,8.900924682617188,0.11053037643432617,4.405901908874512,1,0.07012928277254105,0.0768633559346199,249,0.15711067616939545,0.010118043050169945,
0.15852294862270355,24.338706970214844,0.298720121383667,3.0103869438171387,0.09922981262207031,6.308234691619873,1,0.07730114459991455,0.07656816393136978,299,0.1637267768383026,0.009857465513050556,
,,,,,,2,0.06892670691013336,0.07750728726387024,349,0.1547919064760208,0.00835791788995266,
0.20087121427059174,23.167497634887695,0.31417012214660645,2.595453977584839,0.12104630470275879,4.97831392288208,2,0.07397700846195221,0.07593075186014175,399,0.15766261518001556,0.007754851132631302,
0.13797321915626526,21.0477237701416,0.21415162086486816,2.1447346210479736,0.09984993934631348,7.247783660888672,2,0.07222937047481537,0.07699690759181976,449,0.15754753351211548,0.008321262896060944,
,,,,,,3,0.06812748312950134,0.07593923807144165,499,0.1511329710483551,0.007066256366670132,
0.17977997660636902,27.893138885498047,0.31130290031433105,2.891535758972168,0.10766005516052246,5.562355041503906,3,0.07289671152830124,0.07693301141262054,549,0.1571740359067917,0.007344315759837627,
0.15816998481750488,25.774330139160156,0.25064992904663086,2.5115976333618164,0.09979701042175293,6.322311878204346,3,0.07035590708255768,0.07639652490615845,599,0.15470169484615326,0.007949264720082283,
,,,,,,4,0.07505171000957489,0.0791720524430275,649,0.16228997707366943,0.00806620717048645,
0.18484927713871002,26.580097198486328,0.2865605354309082,4.26237678527832,0.067230224609375,5.409812927246094,4,0.06479999423027039,0.07287533581256866,699,0.14592093229293823,0.00824560783803463,
0.1999833583831787,21.904722213745117,0.35756683349609375,2.5624516010284424,0.1395409107208252,5.000416278839111,4,0.07579238712787628,0.07795447111129761,749,0.16156069934368134,0.007813826203346252,
0.13595956563949585,22.243162155151367,0.24894189834594727,2.502271890640259,0.0994863510131836,7.355127811431885,4,0.07146891951560974,0.07459335774183273,799,0.15359674394130707,0.007534455507993698,
,,,,,,5,0.06851695477962494,0.07353479415178299,849,0.14948849380016327,0.007436733692884445,
0.20081402361392975,28.96969223022461,0.3124418258666992,4.104794025421143,0.07611632347106934,4.979732036590576,5,0.062219612300395966,0.0717206597328186,899,0.1407497674226761,0.006809491664171219,
0.19703766703605652,25.356956481933594,0.3463859558105469,2.779097080230713,0.12463974952697754,5.07517147064209,5,0.06789971143007278,0.07376382499933243,949,0.14891158044338226,0.007248023524880409,
,,,,,,6,0.06902796775102615,0.07608219236135483,999,0.15206381678581238,0.006953662261366844,
0.21108528971672058,49.164947509765625,0.890296220779419,11.349310874938965,0.0784449577331543,4.73742151260376,6,0.06933770328760147,0.07529143244028091,1049,0.152078315615654,0.007449183613061905,
0.24247616529464722,25.3926944732666,0.4216132164001465,2.7909061908721924,0.15106678009033203,4.124116897583008,6,0.06171238422393799,0.07117340713739395,1099,0.13936755061149597,0.006481772754341364,
,,,,,,7,0.06060251593589783,0.07124362885951996,1149,0.1382463425397873,0.006400201935321093,
0.19555015861988068,28.549243927001953,0.36591053009033203,4.883647441864014,0.07492566108703613,5.1137776374816895,7,0.08130788803100586,0.07460407167673111,1199,0.16369709372520447,0.007785137742757797,
