batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_cov,l_mean,l_sd,step,train_DE_loss,train_direction_loss,train_loss,train_vae_loss,val_loss
,,,,,,0,61.76087188720703,145.79803466796875,153.11862182617188,49,0.2455502152442932,0.45359882712364197,365.1133117675781,3.736663341522217,
0.4437883496284485,42.12118148803711,1.1919598579406738,4.673170566558838,0.2550644874572754,2.253326416015625,0,57.57454299926758,142.4991912841797,153.65289306640625,99,0.3059924840927124,1.0909219980239868,357.2995300292969,2.17600154876709,
0.3097585141658783,12.093657493591309,0.39646220207214355,1.616664171218872,0.24523472785949707,3.2283213138580322,0,53.756568908691406,146.13644409179688,150.60821533203125,149,0.2583591639995575,1.2048304080963135,353.8758850097656,1.9114675521850586,
,,,,,,1,58.543312072753906,139.0254364013672,153.64109802246094,199,0.241082102060318,0.4950117766857147,354.0606689453125,2.1147122383117676,
0.3570733666419983,40.56861877441406,0.8156163692474365,3.7616465091705322,0.21682429313659668,2.8005449771881104,1,60.55883026123047,142.35543823242188,150.34072875976562,249,0.26814502477645874,0.8927649259567261,355.9418640136719,1.5259008407592773,
0.3301261365413666,30.116844177246094,0.9537787437438965,3.907952308654785,0.24406099319458008,3.0291452407836914,1,57.667388916015625,148.66217041015625,153.59666442871094,299,0.2847216725349426,0.5788823366165161,362.469482421875,1.6796571016311646,
0.2534901797771454,20.276744842529297,0.41912126541137695,1.982179880142212,0.21144461631774902,3.9449260234832764,1,53.07395553588867,144.17474365234375,147.00927734375,349,0.26751795411109924,0.39389675855636597,346.8410949707031,1.9216816425323486,
,,,,,,2,58.77035140991211,135.01473999023438,148.36810302734375,399,0.23622465133666992,0.2780400216579437,344.6080322265625,1.9405436515808105,
0.3780916631221771,39.66438293457031,0.7700831890106201,3.5403683185577393,0.2175149917602539,2.6448612213134766,2,52.8011474609375,136.82696533203125,150.70474243164062,449,0.22516325116157532,0.7144798636436462,342.5404052734375,1.2679181098937988,
0.3168257474899292,12.597650527954102,0.4317913055419922,1.7696229219436646,0.2440018653869629,3.156309127807617,2,60.810386657714844,157.82382202148438,154.8876190185547,499,0.23224353790283203,0.36491939425468445,375.79608154296875,1.6770892143249512,
,,,,,,3,62.567508697509766,140.02072143554688,148.20501708984375,549,0.21428897976875305,0.834283173084259,353.2123107910156,1.3704804182052612,
0.37043216824531555,42.74566650390625,1.0309157371520996,4.406961441040039,0.23392891883850098,2.699549674987793,3,55.02785110473633,136.1085205078125,152.22698974609375,599,0.2688610851764679,0.6186741590499878,345.4049072265625,1.1540050506591797,
0.3231116235256195,13.979653358459473,0.43499231338500977,1.7705004215240479,0.24568891525268555,3.0949058532714844,3,62.97115707397461,143.06167602539062,153.97537231445312,649,0.17024359107017517,0.2945308983325958,361.5039978027344,1.0309839248657227,
0.2514244318008423,15.380924224853516,0.35286617279052734,1.6559624671936035,0.2130882740020752,3.9773380756378174,3,62.18782043457031,142.22232055664062,148.9898681640625,699,0.18450918793678284,0.34264376759529114,355.1512451171875,1.2240862846374512,
,,,,,,4,59.030296325683594,137.62722778320312,146.812255859375,749,0.21263423562049866,0.5601863265037537,345.4723205566406,1.2297115325927734,
0.3553677797317505,38.42266845703125,0.7477962970733643,3.198464870452881,0.23379850387573242,2.813986301422119,4,52.11995315551758,138.20660400390625,141.78231811523438,799,0.17004257440567017,0.24858559668064117,333.6924743652344,1.1649572849273682,
0.30365613102912903,16.196304321289062,0.42826056480407715,1.7915986776351929,0.23903822898864746,3.293198823928833,4,63.89754867553711,141.44528198242188,154.646728515625,849,0.24272367358207703,0.29895204305648804,361.6707763671875,1.1395201683044434,
0.25858426094055176,17.013954162597656,0.3660900592803955,1.6640148162841797,0.22000408172607422,3.867211103439331,4,56.92384719848633,130.90164184570312,145.9973907470703,899,0.20090003311634064,0.40484511852264404,335.52752685546875,1.0989097356796265,
,,,,,,5,61.88920593261719,132.60804748535156,157.74163818359375,949,0.22133496403694153,0.6966959834098816,354.1226806640625,0.9657559394836426,
0.3687666952610016,49.27888107299805,1.2965846061706543,5.6226420402526855,0.23060059547424316,2.7117416858673096,5,64.42878723144531,135.2086944580078,150.53396606445312,999,0.13358719646930695,0.5002860426902771,351.83056640625,1.0252915620803833,
0.32656341791152954,17.17665672302246,0.46572303771972656,1.8758243322372437,0.2482764720916748,3.06219220161438,5,52.887184143066406,140.82559204101562,153.25128173828125,1049,0.2150406837463379,0.6018134951591492,348.87994384765625,1.0990636348724365,
,,,,,,6,55.932098388671875,146.33963012695312,145.30282592773438,1099,0.29143330454826355,0.5256285667419434,349.4156188964844,1.0239853858947754,
0.3658352196216583,38.74791717529297,0.7653098106384277,3.396710157394409,0.22530913352966309,2.733470916748047,6,56.60927963256836,124.40541076660156,145.96310424804688,1149,0.2174089252948761,0.36655840277671814,328.5647888183594,1.0030620098114014,
0.318912535905838,29.81336212158203,0.9169313907623291,3.7740795612335205,0.24295496940612793,3.1356558799743652,6,61.24428939819336,141.28915405273438,161.3935546875,1199,0.2310962677001953,0.5499399900436401,365.8997802734375,1.191735029220581,
0.26740434765815735,10.919261932373047,0.3421447277069092,1.519874095916748,0.2251138687133789,3.739654779434204,6,67.18325805664062,144.244384765625,151.89996337890625,1249,0.19216051697731018,0.7352180480957031,365.2543640136719,0.9993830919265747,
,,,,,,7,55.39012908935547,144.37570190429688,153.19952392578125,1299,0.24346034228801727,0.608817458152771,355.1051025390625,1.2874858379364014,
0.35400065779685974,41.370147705078125,0.9008667469024658,4.054851055145264,0.22217011451721191,2.8248534202575684,7,61.4102897644043,130.06448364257812,147.06405639648438,1349,0.18692490458488464,0.33072003722190857,340.1250915527344,1.068643569946289,
0.31167036294937134,12.871654510498047,0.4622654914855957,1.8907897472381592,0.24448275566101074,3.2085180282592773,7,59.76025390625,128.28817749023438,146.14413452148438,1399,0.20403416454792023,0.7614895105361938,336.18963623046875,1.0315574407577515,
,,,,,,8,63.5883903503418,130.20709228515625,148.19244384765625,1449,0.194349467754364,0.601203441619873,343.55877685546875,0.7753446102142334,
0.3703210949897766,44.49380874633789,0.90289306640625,3.938469648361206,0.2292497158050537,2.700359344482422,8,53.4141731262207,130.0089569091797,142.08004760742188,1499,0.19566845893859863,0.3319016993045807,327.10394287109375,1.0731874704360962,
0.30108147859573364,12.476591110229492,0.4203479290008545,1.6983906030654907,0.2474977970123291,3.3213601112365723,8,56.64796829223633,127.23979949951172,146.6300048828125,1549,0.18396155536174774,0.774053692817688,332.3865661621094,0.9107942581176758,
0.27178430557250977,17.617639541625977,0.41315269470214844,1.8704744577407837,0.22088122367858887,3.6793882846832275,8,53.09526062011719,125.82917785644531,143.37860107421875,1599,0.20515607297420502,0.6333098411560059,324.37200927734375,1.2305091619491577,
,,,,,,9,62.858280181884766,143.66287231445312,142.8801727294922,1649,0.23142990469932556,0.406399130821228,350.92755126953125,0.8884260058403015,
0.36212158203125,39.86941909790039,0.803337574005127,3.5876195430755615,0.22391939163208008,2.7615034580230713,9,61.588623046875,136.12667846679688,151.0345458984375,1699,0.2204052209854126,0.5471753478050232,350.3809509277344,0.863558828830719,
0.30066803097724915,12.61461067199707,0.39913415908813477,1.707079291343689,0.2338111400604248,3.325927495956421,9,59.176483154296875,133.12332153320312,152.32400512695312,1749,0.2203160673379898,0.3637934923171997,345.96728515625,0.7594020962715149,
0.2886109948158264,28.3223876953125,0.6579384803771973,3.0242292881011963,0.21755576133728027,3.464871644973755,9,55.43817901611328,116.67487335205078,154.198974609375,1799,0.23906515538692474,0.5408545136451721,328.2640380859375,1.172082543373108,
,,,,,,10,51.36015701293945,128.6186981201172,146.00933837890625,1849,0.2224876880645752,0.31134656071662903,327.4878234863281,0.9658323526382446,
0.3581850826740265,41.108726501464844,0.8255367279052734,3.7632713317871094,0.21936678886413574,2.7918527126312256,10,55.026756286621094,130.47918701171875,141.21499633789062,1899,0.16889144480228424,0.37317970395088196,328.1778869628906,0.9148985147476196,
0.29435792565345764,10.321495056152344,0.3537461757659912,1.503738284111023,0.2352445125579834,3.3972246646881104,10,56.576175689697266,115.89552307128906,147.96395874023438,1949,0.15293796360492706,0.432045042514801,322.15087890625,1.1302366256713867,
,,,,,,11,60.63971710205078,122.04934692382812,150.50221252441406,1999,0.19704753160476685,0.6376330852508545,334.83367919921875,0.8077014088630676,
,,,,,,11,,,,1999,,,,,268.9127502441406
0.3322144150733948,36.275386810302734,0.726736307144165,3.1743955612182617,0.22893691062927246,3.010104179382324,11,54.760868072509766,114.98377990722656,142.87655639648438,2049,0.2001466453075409,0.3847046196460724,313.9530944824219,0.7470401525497437,
0.3238321840763092,41.13683319091797,1.214778184890747,5.071672439575195,0.23952221870422363,3.0880191326141357,11,58.4027099609375,130.9207305908203,143.12469482421875,2099,0.2254708707332611,0.739341676235199,334.3188781738281,0.9059591293334961,
0.26942673325538635,19.23138427734375,0.3949747085571289,1.7662937641143799,0.2236177921295166,3.7115840911865234,11,55.789947509765625,114.54531860351562,150.48614501953125,2149,0.20128537714481354,0.2661360502243042,322.07952880859375,0.7907490730285645,
,,,,,,12,55.767051696777344,119.55973815917969,150.12525939941406,2199,0.19559748470783234,0.32109442353248596,327.0870056152344,1.1182594299316406,
0.3509777784347534,37.653743743896484,0.8423256874084473,3.7441632747650146,0.22497034072875977,2.8491833209991455,12,58.190528869628906,121.3216323852539,146.74935913085938,2249,0.1846829056739807,0.3877432346343994,327.5906982421875,0.7567272186279297,
0.3126192092895508,17.194589614868164,0.4699108600616455,1.986395239830017,0.23656463623046875,3.198779821395874,12,56.00733184814453,115.82243347167969,150.41392517089844,2299,0.20336328446865082,0.3893696367740631,323.78173828125,0.945267915725708,
