batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,step,train_loss,train_main_loss,train_vae_loss,val_loss
,,,,,,0,49,1.5454936027526855,1.435328722000122,0.1101648360490799,
0.20381663739681244,93.65473175048828,1.3233673572540283,16.102712631225586,0.0821828842163086,4.906371116638184,0,99,1.2662053108215332,1.1875799894332886,0.07862526178359985,
,,,,,,1,149,1.811409592628479,1.723764181137085,0.08764541149139404,
0.14678430557250977,83.0482177734375,1.1435444355010986,19.386804580688477,0.05898571014404297,6.812717437744141,1,199,1.005325436592102,0.9609673023223877,0.04435812681913376,
0.125584214925766,27.582639694213867,0.20686054229736328,2.8707425594329834,0.07205820083618164,7.962784290313721,1,249,1.0390634536743164,0.9910764694213867,0.04798693209886551,
,,,,,,2,299,0.9305697083473206,0.8939012289047241,0.036668479442596436,
0.12524721026420593,41.219940185546875,0.28211283683776855,6.170144081115723,0.045722246170043945,7.9842095375061035,2,349,0.7629533410072327,0.7328556776046753,0.03009764477610588,
0.13380974531173706,27.29850959777832,0.20500731468200684,2.79689359664917,0.07329821586608887,7.473297119140625,2,399,0.8848599195480347,0.8373862504959106,0.04747365042567253,
,,,,,,3,449,1.0924804210662842,1.0600676536560059,0.03241279348731041,
0.13481485843658447,34.9337158203125,0.2767941951751709,4.846314907073975,0.057114362716674805,7.4175801277160645,3,499,0.7545754909515381,0.7317503690719604,0.022825095802545547,
0.15354447066783905,31.28131866455078,0.30028533935546875,3.988447904586792,0.07528877258300781,6.512771129608154,3,549,0.8863451480865479,0.8556039333343506,0.03074120543897152,
,,,,,,4,599,0.8448247313499451,0.8218162059783936,0.023008545860648155,
0.14855697751045227,80.409912109375,1.2084870338439941,19.603662490844727,0.0616459846496582,6.731423854827881,4,649,0.7821174263954163,0.7601442337036133,0.021973196417093277,
0.15125127136707306,32.60591125488281,0.2899301052093506,3.8754773139953613,0.07481145858764648,6.611514568328857,4,699,0.811064600944519,0.7835112810134888,0.027553336694836617,
,,,,,,5,749,0.7302230000495911,0.7089133262634277,0.02130965329706669,
0.1332976073026657,36.062129974365234,0.22532010078430176,3.6602182388305664,0.061559200286865234,7.502009868621826,5,799,0.7925757169723511,0.7723634839057922,0.020212236791849136,
0.16103535890579224,27.343055725097656,0.26375269889831543,3.87886118888855,0.06799745559692383,6.209815979003906,5,849,0.7023607492446899,0.67876136302948,0.0235994104295969,
,,,,,,6,899,0.922336995601654,0.9019818305969238,0.020355146378278732,
0.13045373558998108,40.87838363647461,0.40134644508361816,7.560266971588135,0.053086280822753906,7.665552139282227,6,949,0.7302132844924927,0.7136316299438477,0.016581667587161064,
0.14260908961296082,29.348119735717773,0.2502725124359131,3.5180017948150635,0.07114052772521973,7.012176036834717,6,999,0.9210177659988403,0.8996976613998413,0.02132011577486992,
,,,,,,7,1049,0.7032122015953064,0.6848616003990173,0.01835061050951481,
0.15178266167640686,72.31828308105469,1.1223909854888916,18.38745880126953,0.06104111671447754,6.588367462158203,7,1099,0.8024393916130066,0.7871434688568115,0.01529592927545309,
0.1567174643278122,22.95949363708496,0.21751856803894043,2.6399691104888916,0.08239436149597168,6.3809099197387695,7,1149,0.8001134991645813,0.7816334962844849,0.018480002880096436,
,,,,,,8,1199,0.7865890264511108,0.7712422013282776,0.015346836298704147,
0.13921011984348297,36.47636413574219,0.3195028305053711,6.563576698303223,0.04867815971374512,7.183385848999023,8,1249,0.8058093190193176,0.790145754814148,0.015663539990782738,
0.16097737848758698,24.39864730834961,0.22240042686462402,3.326575517654419,0.06685566902160645,6.212053298950195,8,1299,0.6414874792098999,0.6240915060043335,0.017395980656147003,
,,,,,,9,1349,0.8642208576202393,0.847434401512146,0.01678645983338356,
0.14207136631011963,40.24700164794922,0.31691598892211914,5.802751064300537,0.05461478233337402,7.038715839385986,9,1399,0.9328916072845459,0.9179646968841553,0.014926886186003685,
0.15167726576328278,27.769325256347656,0.26841187477111816,3.7844722270965576,0.07092452049255371,6.592945575714111,9,1449,0.625289797782898,0.6117842197418213,0.01350559201091528,
,,,,,,10,1499,0.5308195948600769,0.5182472467422485,0.012572357431054115,
0.14606639742851257,34.99088668823242,0.30109524726867676,4.736203670501709,0.06357312202453613,6.846201419830322,10,1549,0.6108531355857849,0.5992010831832886,0.011652054265141487,
0.14858803153038025,29.912588119506836,0.22629332542419434,3.168520450592041,0.07141923904418945,6.730017185211182,10,1599,0.6606860756874084,0.6471558809280396,0.013530207797884941,
,,,,,,11,1649,0.8165450692176819,0.8038365840911865,0.012708485126495361,
0.12993647158145905,39.234012603759766,0.2759823799133301,4.7707037925720215,0.05784940719604492,7.69606876373291,11,1699,0.710045337677002,0.6944160461425781,0.015629269182682037,
0.134824737906456,31.657594680786133,0.22290492057800293,3.6403000354766846,0.061232566833496094,7.417036533355713,11,1749,0.7234209179878235,0.7087114453315735,0.01470947265625,
,,,,,,12,1799,0.9992743134498596,0.9836224317550659,0.015651892870664597,
0.11972089111804962,40.94408416748047,0.23874902725219727,3.945042848587036,0.060518741607666016,8.352761268615723,12,1849,0.7063966393470764,0.6915645599365234,0.014832059852778912,
,,,,,,13,1899,0.8252562880516052,0.8093553781509399,0.01590091735124588,
0.1303848773241043,79.29173278808594,1.0264465808868408,15.91552448272705,0.06449341773986816,7.6696014404296875,13,1949,0.8846814036369324,0.8701595067977905,0.014521920122206211,
0.13635225594043732,28.995935440063477,0.23792362213134766,3.2891364097595215,0.07233619689941406,7.333945274353027,13,1999,0.6593058109283447,0.6305186152458191,0.028787225484848022,
