batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_cov,l_mean,l_sd,step,train_loss,train_vae_loss,val_loss
,,,,,,0,53.29191589355469,156.36302185058594,147.51136779785156,49,361.7663879394531,4.600111961364746,
0.4398578703403473,73.3093032836914,1.801760196685791,11.537638664245605,0.15616369247436523,2.2734615802764893,0,55.86174774169922,156.29248046875,147.6966552734375,99,362.23724365234375,2.3863773345947266,
,,,,,,1,56.431915283203125,174.19615173339844,147.1702880859375,149,378.7364196777344,0.9380879402160645,
0.2297716587781906,50.078495025634766,0.976996660232544,7.367054462432861,0.13261699676513672,4.352146625518799,1,55.8394775390625,146.69094848632812,149.05715942382812,199,351.9005432128906,0.3129667341709137,
0.1907244771718979,27.626216888427734,0.3382716178894043,2.4738657474517822,0.13673806190490723,5.243165493011475,1,57.319114685058594,147.46786499023438,148.3763885498047,249,353.4350891113281,0.2716882824897766,
,,,,,,2,55.9609375,139.0463409423828,141.24435424804688,299,336.495849609375,0.24424366652965546,
0.2538903057575226,42.075321197509766,0.4727897644042969,5.253182888031006,0.09000062942504883,3.938708782196045,2,52.48736572265625,129.8329620361328,141.78634643554688,349,324.27264404296875,0.16599181294441223,
0.1952015608549118,26.566606521606445,0.32913875579833984,2.4043540954589844,0.13689279556274414,5.122910022735596,2,53.18442916870117,141.23202514648438,145.29510498046875,399,339.90936279296875,0.1978241503238678,
,,,,,,3,55.86103820800781,147.40838623046875,140.8299560546875,449,344.35369873046875,0.2543103098869324,
0.24302330613136292,40.93830490112305,0.5242805480957031,4.593434810638428,0.11413693428039551,4.114831924438477,3,54.174556732177734,131.22314453125,142.15904235839844,499,327.7308349609375,0.17405818402767181,
0.2365080714225769,33.418006896972656,0.3935067653656006,2.8932156562805176,0.13601016998291016,4.228185176849365,3,58.05059051513672,138.00527954101562,143.74888610839844,549,339.9416198730469,0.1368575543165207,
,,,,,,4,56.421669006347656,136.78775024414062,141.933349609375,599,335.3019104003906,0.15910431742668152,
0.2275828868150711,37.64193344116211,0.47875285148620605,4.700643539428711,0.10184836387634277,4.394003391265869,4,56.826168060302734,133.01219177246094,142.15411376953125,649,332.1338806152344,0.14137938618659973,
0.2207769751548767,27.625919342041016,0.3929939270019531,2.6466410160064697,0.14848780632019043,4.529458045959473,4,48.84375762939453,118.34196472167969,136.54519653320312,699,303.8932800292969,0.1623939871788025,
,,,,,,5,53.20018005371094,124.83377838134766,139.08120727539062,749,317.2821044921875,0.16695433855056763,
0.22174058854579926,40.823097229003906,0.646979808807373,5.747560024261475,0.11256599426269531,4.509774208068848,5,57.005088806152344,131.24502563476562,140.4566650390625,799,328.8368835449219,0.13010893762111664,
0.20518271625041962,26.062068939208984,0.3477480411529541,2.5171473026275635,0.1381516456604004,4.87370491027832,5,44.06584167480469,112.81838989257812,133.5607452392578,849,290.5858459472656,0.14085255563259125,
,,,,,,6,56.714080810546875,139.634521484375,141.6060028076172,899,338.1424865722656,0.18783709406852722,
0.2360692322254181,37.39115905761719,0.4653594493865967,5.054455757141113,0.09206914901733398,4.2360453605651855,6,55.885738372802734,128.8480224609375,145.81454467773438,949,330.6922302246094,0.14388704299926758,
0.18432775139808655,22.474170684814453,0.3223726749420166,2.244182586669922,0.1436481475830078,5.425118923187256,6,54.852447509765625,138.59329223632812,140.76025390625,999,334.3385925292969,0.13258753716945648,
,,,,,,7,53.76591491699219,121.22306823730469,137.99337768554688,1049,313.0771484375,0.09479427337646484,
0.2699594497680664,82.3662109375,2.1983580589294434,25.22248077392578,0.0871586799621582,3.7042601108551025,7,57.29053497314453,130.5100555419922,139.875244140625,1099,327.76220703125,0.08636495471000671,
0.17848502099514008,19.314809799194336,0.2527186870574951,1.8299604654312134,0.13810062408447266,5.602711200714111,7,52.18421936035156,125.86689758300781,134.7028045654297,1149,312.8765563964844,0.12263787537813187,
,,,,,,8,55.8074951171875,132.45367431640625,145.39349365234375,1199,333.7655029296875,0.11084659397602081,
0.27020207047462463,35.91664123535156,0.540647029876709,4.8936052322387695,0.11048030853271484,3.7009339332580566,8,50.392051696777344,121.01544952392578,141.92984008789062,1249,313.4413146972656,0.10396236181259155,
0.18556855618953705,22.721986770629883,0.3136305809020996,2.198071002960205,0.1426844596862793,5.388844013214111,8,55.20541763305664,124.90381622314453,143.3717041015625,1299,323.5839538574219,0.10301078110933304,
,,,,,,9,61.156349182128906,134.57310485839844,144.22140502929688,1349,340.08624267578125,0.13536110520362854,
0.24957461655139923,40.270301818847656,0.48601651191711426,5.38983678817749,0.09017276763916016,4.006817817687988,9,56.383331298828125,135.7200927734375,142.38165283203125,1399,334.5843505859375,0.0993027314543724,
0.22381779551506042,32.987815856933594,0.36894679069519043,2.5605523586273193,0.1440887451171875,4.467919826507568,9,52.8657112121582,116.7616958618164,137.93746948242188,1449,307.6711730957031,0.10633434355258942,
,,,,,,10,47.96588897705078,109.20834350585938,137.50656127929688,1499,294.8092346191406,0.1284245252609253,
0.24106979370117188,36.573875427246094,0.49870753288269043,4.452850341796875,0.11199736595153809,4.148176193237305,10,53.845359802246094,115.88549041748047,139.66123962402344,1549,309.4788513183594,0.08676973730325699,
0.19795069098472595,21.99532699584961,0.34651780128479004,2.4277610778808594,0.1427314281463623,5.05176305770874,10,52.604251861572266,123.24798583984375,139.64205932617188,1599,315.6006164550781,0.10633345693349838,
,,,,,,11,50.50798416137695,125.02937316894531,140.81063842773438,1649,316.5394287109375,0.19139355421066284,
