batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,cell_sets_per_sec,cumulative_flops,cumulative_flops_val_sync,epoch,flops_per_batch,mfu (%),step,train/gradient_norm,train_loss,val_loss
,,,,,,760.5875244140625,42898108186624.0,,0,857962184704.0,16.993629455566406,49,2.7104427814483643,1.4221159219741821,
0.11089799553155899,304.46917724609375,2.4959497451782227,82.64080810546875,0.030202388763427734,9.017294883728027,627.9532470703125,85796216373248.0,,0,857962184704.0,14.03021240234375,99,3.570831298828125,0.9575191736221313,
0.060671351850032806,24.501678466796875,0.08362627029418945,2.628394603729248,0.03181648254394531,16.482242584228516,729.6638793945312,128694324559872.0,,0,857962184704.0,16.30270767211914,149,2.578038215637207,1.3665579557418823,
,,,,,,735.7607421875,171592432746496.0,,1,,16.438928604125977,199,3.615870714187622,0.8803278207778931,
0.04373164102435112,36.047080993652344,0.08420872688293457,3.7626986503601074,0.02237987518310547,22.86673927307129,629.3078002929688,214490549321728.0,,1,,14.060476303100586,249,2.313354015350342,1.2347564697265625,
0.05813176929950714,31.020267486572266,0.1094813346862793,4.722607135772705,0.023182392120361328,17.20229721069336,520.4974365234375,257388649119744.0,,1,,11.629351615905762,299,2.5284671783447266,0.9837062358856201,
,,,,,,373.73028564453125,300286765694976.0,,2,,5.239321231842041,349,5.933586120605469,1.023341178894043,
0.042279645800590515,37.39231872558594,0.07574701309204102,3.70762038230896,0.02043008804321289,23.652042388916016,806.3010864257812,343184865492992.0,,2,,18.014995574951172,399,2.2583203315734863,1.1622731685638428,
0.06568443030118942,22.751264572143555,0.09869194030761719,3.0816831588745117,0.03202533721923828,15.2243070602417,617.8486328125,386082998845440.0,,2,,13.804447174072266,449,4.111218452453613,0.8259372115135193,
0.06375697255134583,28.81028938293457,0.09786534309387207,3.742905855178833,0.026146888732910156,15.684557914733887,1444.110595703125,428981098643456.0,,2,,32.26542282104492,499,1.858016848564148,0.8806442022323608,
,,,,,,711.5977783203125,471879198441472.0,,3,,15.899062156677246,549,2.9300336837768555,0.9423338174819946,
0.06248166412115097,156.77752685546875,0.8499364852905273,40.909000396728516,0.02077627182006836,16.004695892333984,695.2479858398438,514777298239488.0,,3,,15.53376293182373,599,2.77770733833313,1.282920241355896,
0.06383731216192245,26.472415924072266,0.09358024597167969,3.723310947418213,0.025133609771728516,15.664819717407227,866.8740844726562,557675431591936.0,,3,,19.368364334106445,649,2.5140111446380615,0.9554347991943359,
,,,,,,715.4447631835938,600573531389952.0,,4,,15.985014915466309,699,2.3743109703063965,0.980790376663208,
0.04780498147010803,42.52119445800781,0.09510493278503418,4.662540435791016,0.020397663116455078,20.918323516845703,705.8980712890625,643471664742400.0,,4,,15.771714210510254,749,2.3284316062927246,0.8776578903198242,
0.0655241385102272,23.6428279876709,0.09891414642333984,4.176281929016113,0.02368474006652832,15.261550903320312,1379.2515869140625,686369730985984.0,,4,,30.816293716430664,799,1.694839596748352,0.9116464853286743,
,,,,,,,729267864338432.0,,5,,,849,3.669257879257202,1.1680057048797607,
0.046308089047670364,38.808223724365234,0.07894659042358398,3.9104597568511963,0.020188570022583008,21.594499588012695,670.469970703125,772165997690880.0,,5,,14.98015308380127,899,1.8765790462493896,1.1377004384994507,
0.059965793043375015,27.262065887451172,0.09418439865112305,3.7965075969696045,0.024808168411254883,16.67617416381836,469.888916015625,815064063934464.0,,5,,10.498617172241211,949,1.6951724290847778,0.6408294439315796,
0.049203500151634216,33.310359954833984,0.09105992317199707,3.3533191680908203,0.027155160903930664,20.32375717163086,777.4140014648438,857962197286912.0,,5,,17.369579315185547,999,2.5511257648468018,0.6783252954483032,
,,,,,,576.576904296875,900860263530496.0,,6,,12.882322311401367,1049,2.0111334323883057,0.7387551665306091,
0.052857913076877594,43.831573486328125,0.0988924503326416,4.418058395385742,0.022383689880371094,18.918642044067383,471.8121643066406,943758396882944.0,,6,,10.54158878326416,1099,6.774810314178467,0.8502506017684937,
0.0685981959104538,23.842445373535156,0.08967876434326172,3.2672879695892334,0.02744746208190918,14.577642440795898,920.5169677734375,986656530235392.0,,6,,20.56689453125,1149,3.4788432121276855,0.6639608144760132,
,,,,,,535.0613403320312,1029554596478976.0,,7,,11.954750061035156,1199,1.9158337116241455,0.8235007524490356,
0.052431702613830566,40.626766204833984,0.09372997283935547,4.5489277839660645,0.020604848861694336,19.072429656982422,538.0248413085938,1072452729831424.0,,7,,12.020963668823242,1249,1.8900290727615356,0.8587409257888794,
0.05978456512093544,27.560087203979492,0.11080551147460938,3.717421293258667,0.029807090759277344,16.72672462463379,559.5523681640625,1115350863183872.0,,7,,12.501947402954102,1299,2.3888440132141113,0.6925891041755676,
,,,,,,,1158248929427456.0,,8,,,1349,1.598519206047058,0.7237809896469116,
0.040341779589653015,39.06489181518555,0.09191203117370605,4.474159240722656,0.02054286003112793,24.788196563720703,888.2020874023438,1201147062779904.0,,8,,19.844890594482422,1399,2.0912303924560547,0.8208968639373779,
0.046485379338264465,29.557138442993164,0.0826256275177002,3.365840196609497,0.02454829216003418,21.51214027404785,934.9884033203125,1244045196132352.0,,8,,20.890226364135742,1449,3.7407586574554443,0.922793447971344,
0.06624776124954224,114.0252456665039,0.5855214595794678,25.69342803955078,0.02278876304626465,15.094849586486816,670.289794921875,1286943329484800.0,,8,,14.976128578186035,1499,2.1675548553466797,0.653031587600708,
,,,,,,791.18896484375,1329841328619520.0,,9,,17.677349090576172,1549,1.8225120306015015,0.7980124950408936,
