batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,cell_sets_per_sec,cumulative_flops,cumulative_flops_val_sync,epoch,flops_per_batch,mfu (%),step,train/gradient_norm,train_loss,val_loss
,,,,,,562.7603759765625,42898108186624.0,,0,857962184704.0,12.573622703552246,49,5.0157270431518555,2.031904458999634,
0.05796324834227562,254.79147338867188,1.0985708236694336,46.932987213134766,0.0234072208404541,17.25231170654297,496.16302490234375,85796216373248.0,,0,857962184704.0,11.085654258728027,99,2.8378493785858154,1.0566980838775635,
0.051627084612846375,33.1346435546875,0.08866739273071289,3.7095208168029785,0.02390265464782715,19.369678497314453,1186.12890625,128694324559872.0,,0,857962184704.0,26.501401901245117,149,2.307978868484497,0.8792810440063477,
,,,,,,528.1264038085938,171592432746496.0,,1,,11.7998046875,199,2.415710210800171,0.9665229916572571,
0.03741074353456497,35.19725799560547,0.06709074974060059,3.009035587310791,0.022296428680419922,26.730289459228516,513.373291015625,214490549321728.0,,1,,11.470179557800293,249,3.3586318492889404,1.0706963539123535,
0.03985096886754036,29.95220375061035,0.06620430946350098,2.9265313148498535,0.022622108459472656,25.09349250793457,612.8270263671875,257388649119744.0,,1,,13.69225025177002,299,2.8776419162750244,1.135920763015747,
,,,,,,803.2283325195312,300286765694976.0,,2,,17.94634246826172,349,2.103337287902832,0.8677952289581299,
0.03555963188409805,33.704044342041016,0.06203866004943848,3.167100667953491,0.019588470458984375,28.121776580810547,401.0281066894531,343184865492992.0,,2,,8.960076332092285,399,2.0203423500061035,0.9547786712646484,
0.046793971210718155,27.374019622802734,0.07524347305297852,3.3089802265167236,0.022739171981811523,21.37027359008789,1057.1446533203125,386082998845440.0,,2,,23.619535446166992,449,4.959138870239258,1.2052993774414062,
,,,,,,252.21905517578125,428981098643456.0,,3,,5.635271072387695,499,1.870378017425537,0.8230234980583191,
0.04238171875476837,33.57389831542969,0.07811975479125977,3.993588924407959,0.019561290740966797,23.595077514648438,976.3263549804688,471879198441472.0,,3,,21.81382942199707,549,3.515134811401367,1.0524296760559082,
0.04933105409145355,27.159944534301758,0.07758855819702148,3.3230879306793213,0.023348331451416016,20.27120590209961,860.067626953125,514777298239488.0,,3,,19.216289520263672,599,2.438283920288086,0.9892271757125854,
,,,,,,,557675431591936.0,,4,,,649,2.3731729984283447,1.164376139640808,
0.03794874995946884,36.090576171875,0.07865309715270996,4.012930393218994,0.01959991455078125,26.351329803466797,1487.396240234375,600573531389952.0,,4,,33.2325439453125,699,2.934344530105591,0.8258863091468811,
0.04609439894556999,31.883056640625,0.07479023933410645,3.2296533584594727,0.023157358169555664,21.694610595703125,877.0669555664062,643471664742400.0,,4,,19.596099853515625,749,1.8697880506515503,1.211374044418335,
0.045474909245967865,29.251544952392578,0.07794499397277832,3.3767313957214355,0.023082971572875977,21.990148544311523,1144.843994140625,686369730985984.0,,4,,25.5789794921875,799,2.4874794483184814,0.8543792963027954,
,,,,,,647.2101440429688,729267864338432.0,,5,,14.460464477539062,849,2.947754383087158,0.9243109226226807,
0.03810718283057213,32.18988037109375,0.08156752586364746,4.168776512145996,0.01956629753112793,26.241771697998047,730.3181762695312,772165997690880.0,,5,,16.31732749938965,899,2.7090845108032227,0.7738890051841736,
0.03207475692033768,28.066492080688477,0.05358457565307617,2.3839070796966553,0.02247762680053711,31.177165985107422,1603.0887451171875,815064063934464.0,,5,,35.81743621826172,949,2.214900016784668,0.8969776034355164,
,,,,,,401.0641174316406,857962197286912.0,,6,,8.960881233215332,999,4.426419734954834,0.8552631139755249,
0.0351276695728302,36.46309280395508,0.08856368064880371,4.533575057983398,0.019535064697265625,28.467586517333984,602.041015625,900860263530496.0,,6,,13.451260566711426,1049,2.9896998405456543,1.0468573570251465,
0.036508429795503616,29.850191116333008,0.06454229354858398,2.869119167327881,0.022495508193969727,27.390932083129883,1374.20654296875,943758396882944.0,,6,,30.703575134277344,1099,2.6706697940826416,0.7539025545120239,
,,,,,,462.1928405761719,986656530235392.0,,7,,10.326665878295898,1149,3.6213696002960205,0.6990639567375183,
0.04915747418999672,124.79161834716797,0.5056395530700684,25.747936248779297,0.0196380615234375,20.34278678894043,815.4874267578125,1029554596478976.0,,7,,18.220243453979492,1199,2.2941513061523438,1.5089433193206787,
0.04532076418399811,34.74753952026367,0.0782465934753418,3.3968141078948975,0.023035287857055664,22.06494140625,873.7069702148438,1072452729831424.0,,7,,19.52103042602539,1249,3.728673219680786,0.9402173757553101,
,,,,,,227.98458862304688,1115350863183872.0,,8,,5.093806266784668,1299,1.574144959449768,0.713046669960022,
0.04728804901242256,37.138885498046875,0.09201359748840332,4.742531776428223,0.01940178871154785,21.146991729736328,1019.7962646484375,1158248929427456.0,,8,,22.78506851196289,1349,2.4632797241210938,0.7176109552383423,
0.04091346263885498,36.311256408691406,0.07950997352600098,3.4495887756347656,0.023049116134643555,24.441831588745117,1013.6436767578125,1201147062779904.0,,8,,22.64760398864746,1399,3.3699967861175537,0.8750410079956055,
,,,,,,,1244045196132352.0,,9,,,1449,1.8849420547485352,0.8557380437850952,
0.03696974366903305,41.39287567138672,0.0958867073059082,5.033705711364746,0.01904892921447754,27.04914665222168,1298.986572265625,1286943329484800.0,,9,,29.022953033447266,1499,2.8795790672302246,0.9257742762565613,
0.04665427654981613,29.014429092407227,0.07816147804260254,3.4493486881256104,0.022659778594970703,21.434261322021484,747.5303344726562,1329841328619520.0,,9,,16.701894760131836,1549,2.849113702774048,0.7440161108970642,
