batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_cov,l_mean,l_sd,step,train_loss,val_loss
,,,,,,0,190.30526733398438,1128.831787109375,851.2803955078125,49,2170.41748046875,
0.6966999769210815,27.95028305053711,1.445652723312378,2.985624074935913,0.4842045307159424,1.4353381395339966,0,193.38772583007812,994.317138671875,740.0469970703125,99,1927.7518310546875,
0.6143783330917358,17.4991397857666,1.1126840114593506,2.270282030105591,0.4901082515716553,1.6276614665985107,0,175.9041290283203,811.409912109375,667.9346313476562,149,1655.248779296875,
,,,,,,1,180.74517822265625,845.1002197265625,657.6771240234375,199,1683.5225830078125,
0.5468575954437256,18.67293930053711,0.8216381072998047,2.4322078227996826,0.3378157615661621,1.8286296129226685,1,159.27749633789062,742.5079345703125,610.201904296875,249,1511.9874267578125,
0.5692155361175537,14.100220680236816,0.781130313873291,1.6715797185897827,0.4673006534576416,1.7568038702011108,1,176.81178283691406,776.404296875,648.7186279296875,299,1601.9346923828125,
0.490966260433197,12.211848258972168,0.6720023155212402,1.5433214902877808,0.4354259967803955,2.036799907684326,1,191.75314331054688,772.27099609375,638.03271484375,349,1602.056884765625,
,,,,,,2,176.18472290039062,749.3720092773438,614.954833984375,399,1540.51171875,
0.5626116394996643,21.5621337890625,0.9336481094360352,3.5374603271484375,0.2639317512512207,1.777424931526184,2,179.1397705078125,837.1739501953125,644.01025390625,449,1660.323974609375,
0.5434734225273132,19.185131072998047,1.2001190185546875,2.6606972217559814,0.45105433464050293,1.8400163650512695,2,156.12908935546875,822.7088623046875,618.9005126953125,499,1597.738525390625,
,,,,,,3,184.29043579101562,748.6849365234375,611.254638671875,549,1544.22998046875,
0.5535368919372559,21.5545654296875,1.0896594524383545,3.9855129718780518,0.2734050750732422,1.8065643310546875,3,185.5726776123047,729.382568359375,612.21142578125,599,1527.1666259765625,
0.5906445980072021,9.725049018859863,0.7429966926574707,1.5417344570159912,0.48192262649536133,1.6930655241012573,3,176.50286865234375,747.8551635742188,597.7288208007812,649,1522.0869140625,
0.5314751267433167,19.259809494018555,0.9541833400726318,2.164771795272827,0.4407777786254883,1.8815555572509766,3,207.94674682617188,651.5725708007812,583.7747802734375,699,1443.2940673828125,
,,,,,,4,218.78439331054688,732.1512451171875,613.985107421875,749,1564.920654296875,
0.5605979561805725,25.170612335205078,1.2195842266082764,4.48025369644165,0.2722132205963135,1.7838095426559448,4,174.19952392578125,698.8839111328125,585.3359375,799,1458.41943359375,
0.5291286110877991,10.931707382202148,0.742851734161377,1.663902759552002,0.44645142555236816,1.889899730682373,4,183.26953125,621.88037109375,574.6905517578125,849,1379.8404541015625,
0.4998002350330353,10.5624361038208,0.6429004669189453,1.4446568489074707,0.4450194835662842,2.0007994174957275,4,196.2184295654297,655.0108642578125,568.4979248046875,899,1419.727294921875,
,,,,,,5,165.5888671875,630.7701416015625,551.93115234375,949,1348.290283203125,
0.6068203449249268,28.940404891967773,1.3107633590698242,4.75792932510376,0.27549028396606445,1.6479343175888062,5,194.59036254882812,652.9478149414062,590.6290283203125,999,1438.167236328125,
0.591956615447998,12.184868812561035,0.7671873569488525,1.6088682413101196,0.4768490791320801,1.6893130540847778,5,185.91964721679688,573.671142578125,548.5013427734375,1049,1308.092041015625,
,,,,,,6,198.89111328125,650.5372314453125,531.2974853515625,1099,1380.725830078125,
0.5158228278160095,28.2601261138916,1.6687920093536377,5.6874003410339355,0.29341912269592285,1.938650131225586,6,180.74868774414062,628.5473022460938,556.6820068359375,1149,1365.97802734375,
0.5926514863967896,16.229625701904297,0.9722671508789062,2.060317277908325,0.47190165519714355,1.6873323917388916,6,174.78326416015625,543.378662109375,542.4996337890625,1199,1260.66162109375,
0.495039701461792,12.89876937866211,0.6939268112182617,1.5830342769622803,0.4383523464202881,2.0200400352478027,6,199.07655334472656,708.512451171875,556.4281005859375,1249,1464.0169677734375,
,,,,,,7,184.15538024902344,689.1305541992188,554.25048828125,1299,1427.5364990234375,
0.5438457727432251,21.904232025146484,0.8843293190002441,3.4000632762908936,0.26009202003479004,1.8387566804885864,7,184.89938354492188,561.0821533203125,539.1513061523438,1349,1285.1328125,
0.5302640795707703,9.141617774963379,0.6153504848480225,1.3726401329040527,0.44829702377319336,1.8858528137207031,7,195.72520446777344,637.2470092773438,573.6746215820312,1399,1406.6468505859375,
0.48162606358528137,7.689671993255615,0.591834306716919,1.3325237035751343,0.44414544105529785,2.0762996673583984,7,191.44668579101562,659.3668212890625,521.713134765625,1449,1372.526611328125,
,,,,,,8,169.21401977539062,536.7263793945312,527.812255859375,1499,1233.7525634765625,
0.5430080890655518,19.90187644958496,1.1839184761047363,4.0324811935424805,0.293595552444458,1.8415932655334473,8,195.26708984375,594.9234619140625,531.957275390625,1549,1322.147705078125,
0.5951098799705505,11.423412322998047,0.7168731689453125,1.5282652378082275,0.46907639503479004,1.6803619861602783,8,171.16661071777344,751.4525146484375,560.4169921875,1599,1483.0361328125,
,,,,,,9,203.39724731445312,563.2392578125,533.332763671875,1649,1299.96923828125,
0.546316385269165,20.812620162963867,1.2190730571746826,4.300237655639648,0.2834897041320801,1.8304411172866821,9,196.01766967773438,669.989501953125,541.7584228515625,1699,1407.765625,
0.5112369656562805,7.872835159301758,0.6167035102844238,1.359079360961914,0.4537656307220459,1.9560401439666748,9,182.0623016357422,527.0919189453125,527.674560546875,1749,1236.828857421875,
