batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_cov,l_mean,l_sd,step,train_loss,train_vae_loss,val_loss
,,,,,,0,57.026893615722656,232.16229248046875,190.71224975585938,49,502.4407958984375,22.53934097290039,
0.4795181155204773,69.11201477050781,2.5691277980804443,10.954591751098633,0.23452520370483398,2.0854270458221436,0,60.004127502441406,163.5503692626953,165.88294982910156,99,403.0982360839844,13.660770416259766,
,,,,,,1,56.189239501953125,161.50218200683594,159.81944274902344,149,383.2021789550781,5.691320896148682,
0.2895312011241913,45.36893844604492,0.9520995616912842,5.176492691040039,0.1839275360107422,3.4538590908050537,1,49.839359283447266,133.60906982421875,153.51626586914062,199,340.80267333984375,3.8379387855529785,
0.26031723618507385,21.1339168548584,0.3924548625946045,2.090580463409424,0.18772530555725098,3.8414666652679443,1,67.71258544921875,162.9573211669922,160.5072021484375,249,394.0118103027344,2.834726572036743,
,,,,,,2,54.22653579711914,144.18267822265625,151.1326904296875,299,351.8065185546875,2.2645785808563232,
0.30308985710144043,41.51812744140625,0.707505464553833,4.119498252868652,0.17174553871154785,3.299351692199707,2,60.25154113769531,148.3223876953125,153.9711456298828,349,364.58197021484375,2.0368874073028564,
0.2688373327255249,22.962202072143555,0.44858479499816895,2.353703260421753,0.19058680534362793,3.719721555709839,2,55.36803436279297,132.381103515625,152.3589324951172,399,341.6486511230469,1.540578842163086,
,,,,,,3,65.95024871826172,160.6571807861328,164.86978149414062,449,392.93408203125,1.4568390846252441,
0.3485835790634155,45.639122009277344,0.7806763648986816,4.507130146026611,0.17320919036865234,2.8687524795532227,3,58.028289794921875,153.5552978515625,151.8162841796875,499,364.64739990234375,1.2475048303604126,
0.2668350338935852,36.522865295410156,0.8694827556610107,4.356334686279297,0.19959044456481934,3.747633934020996,3,56.88378143310547,154.76412963867188,152.22341918945312,549,365.1366882324219,1.2653372287750244,
,,,,,,4,56.00032424926758,136.44158935546875,148.37850952148438,599,341.8671569824219,1.0467292070388794,
0.33318114280700684,42.05873489379883,0.6212093830108643,3.5655856132507324,0.1742236614227295,3.001370429992676,4,56.584503173828125,132.36761474609375,156.17727661132812,649,346.22955322265625,1.100156307220459,
0.260800838470459,18.221670150756836,0.4018211364746094,2.005540609359741,0.20035552978515625,3.834343671798706,4,63.92219543457031,153.00119018554688,146.51715087890625,699,364.4813537597656,1.0407946109771729,
,,,,,,5,64.25666809082031,151.75218200683594,155.53431701660156,749,372.5191955566406,0.9760541915893555,
0.34307438135147095,39.099365234375,0.7101759910583496,3.98523211479187,0.17820191383361816,2.9148197174072266,5,57.135047912597656,151.25930786132812,150.558837890625,799,359.9360656738281,0.9828940033912659,
0.27322855591773987,21.83237648010254,0.4392890930175781,2.1115097999572754,0.20804500579833984,3.6599395275115967,5,63.766075134277344,148.611572265625,150.49002075195312,849,363.84027099609375,0.9726241827011108,
,,,,,,6,54.16766357421875,139.2421875,150.38397216796875,899,344.60723876953125,0.8134128451347351,
0.33167269825935364,37.362979888916016,0.6888368129730225,3.849257469177246,0.1789531707763672,3.0150203704833984,6,52.03964614868164,131.60791015625,145.7177734375,949,330.3372802734375,0.971957802772522,
0.26372143626213074,17.111717224121094,0.3879275321960449,1.9038283824920654,0.20376181602478027,3.791879892349243,6,56.42667007446289,139.0639190673828,146.06259155273438,999,342.4449462890625,0.8917813897132874,
,,,,,,7,57.29692840576172,132.5305633544922,152.8031005859375,1049,343.4916076660156,0.8609781265258789,
0.3280671536922455,32.68901443481445,0.5474121570587158,3.413978099822998,0.16034436225891113,3.048156499862671,7,56.04591751098633,135.81028747558594,152.52053833007812,1099,345.25714111328125,0.8804147243499756,
0.2654385566711426,17.455236434936523,0.3877243995666504,1.8899325132369995,0.2051525115966797,3.767350196838379,7,55.657005310058594,141.39071655273438,146.8462677001953,1149,344.78021240234375,0.8861894607543945,
,,,,,,8,57.65612030029297,132.88092041015625,148.445556640625,1199,339.8548583984375,0.872244119644165,
0.31742024421691895,25.96696662902832,0.5717868804931641,2.7497925758361816,0.20793819427490234,3.150397539138794,8,60.685523986816406,146.44821166992188,153.13265991210938,1249,361.1262512207031,0.8598378300666809,
0.2847730219364166,22.871471405029297,0.43293237686157227,2.1724798679351807,0.1992802619934082,3.511568546295166,8,58.581825256347656,131.46920776367188,146.6417236328125,1299,337.4542541503906,0.7615000009536743,
,,,,,,9,55.33397674560547,128.2325439453125,147.8382568359375,1349,332.2787780761719,0.8739880323410034,
0.31165069341659546,31.40744972229004,0.7238366603851318,3.550658941268921,0.20385980606079102,3.2087206840515137,9,62.33819580078125,136.19390869140625,155.29510498046875,1399,354.5744323730469,0.7472154498100281,
0.3007878363132477,26.832929611206055,0.5572052001953125,2.6188676357269287,0.21276569366455078,3.3246026039123535,9,57.98536682128906,157.8043212890625,151.45428466796875,1449,368.05828857421875,0.8143392205238342,
,,,,,,10,52.6365966796875,136.47503662109375,145.8246612548828,1499,335.68865966796875,0.7523585557937622,
0.30365189909935,32.02981185913086,0.6490707397460938,3.934126853942871,0.16498470306396484,3.2932446002960205,10,54.649940490722656,130.44285583496094,153.45657348632812,1549,339.2597351074219,0.7103707194328308,
0.32357269525527954,23.38683319091797,0.49291563034057617,2.2799019813537598,0.2162003517150879,3.0904955863952637,10,49.532127380371094,128.398681640625,142.51031494140625,1599,321.19769287109375,0.7565733194351196,
,,,,,,11,51.209503173828125,142.03753662109375,143.91477966308594,1649,337.999267578125,0.8374590873718262,
