batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_cos,l_mean,l_sd,l_var,step,train_loss,train_vae_loss,val_loss
,,,,,,0,0.32951104640960693,0.11275307834148407,0.11062449216842651,0.1386919915676117,49,1.0262584686279297,0.45950067043304443,
0.7957499623298645,97.31104278564453,6.105841636657715,16.9670467376709,0.3598647117614746,1.256676197052002,0,0.30756014585494995,0.09565223753452301,0.10089853405952454,0.13171625137329102,99,0.8890767097473145,0.371794193983078,
,,,,,,1,0.30845674872398376,0.0987943634390831,0.098403200507164,0.1381947100162506,149,0.7734092473983765,0.25393545627593994,
0.5543445348739624,87.03318786621094,4.0718770027160645,19.90235710144043,0.20459270477294922,1.8039323091506958,1,0.27389422059059143,0.08536237478256226,0.09709247946739197,0.13999061286449432,199,0.647929310798645,0.17758116126060486,
0.6006444096565247,29.61842918395996,1.0816783905029297,3.511134624481201,0.3080708980560303,1.6648786067962646,1,0.25424924492836,0.07551835477352142,0.09370706975460052,0.14580170810222626,249,0.5269155502319336,0.08886078000068665,
,,,,,,2,0.24920950829982758,0.08809838443994522,0.09325781464576721,0.1521977037191391,299,0.5106410384178162,0.06485553085803986,
0.5805508494377136,57.461307525634766,1.500065803527832,7.038849353790283,0.21311235427856445,1.7225018739700317,2,0.26830196380615234,0.0802602618932724,0.08816644549369812,0.14394983649253845,349,0.5096410512924194,0.05851738154888153,
0.7403284907341003,28.28763771057129,1.422731637954712,3.826899766921997,0.37177133560180664,1.3507517576217651,2,0.23288923501968384,0.08263696730136871,0.09104731678962708,0.15092790126800537,399,0.4774544835090637,0.055788181722164154,
,,,,,,3,0.22266629338264465,0.08010614663362503,0.09091396629810333,0.14863871037960052,449,0.4467085003852844,0.03815825283527374,
0.5708475708961487,57.93418884277344,2.834836006164551,12.95069694519043,0.21889448165893555,1.7517811059951782,3,0.23574882745742798,0.07608681917190552,0.0896286591887474,0.15086425840854645,499,0.45928576588630676,0.042735062539577484,
0.6613403558731079,31.526689529418945,1.2040069103240967,3.5923140048980713,0.3351619243621826,1.5120806694030762,3,0.23065286874771118,0.07678097486495972,0.08669527620077133,0.14985623955726624,549,0.45541444420814514,0.04629972577095032,
