batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_mean,l_sd,step,train_loss,train_vae_loss,val_loss
,,,,,,0,0.09170762449502945,0.09973056614398956,49,0.21351417899131775,0.022075973451137543,
0.3339797556400299,65.25614929199219,1.5850696563720703,9.787726402282715,0.16194462776184082,2.9941933155059814,0,0.07811509072780609,0.08761575818061829,99,0.1820322722196579,0.01630142703652382,
,,,,,,1,0.09356807172298431,0.08931650221347809,149,0.19679802656173706,0.01391343493014574,
0.1732371598482132,73.5806655883789,1.2121467590332031,13.318049430847168,0.09101533889770508,5.772433757781982,1,0.08097640424966812,0.08841969817876816,199,0.1802007555961609,0.010804647579789162,
0.18090280890464783,30.908777236938477,0.31601762771606445,3.1233482360839844,0.10117912292480469,5.527830123901367,1,0.07369236648082733,0.08620449900627136,249,0.17195913195610046,0.012062272988259792,
,,,,,,2,0.08064700663089752,0.08579213917255402,299,0.17716631293296814,0.010727159678936005,
0.17402711510658264,41.53813552856445,0.3352818489074707,3.3284592628479004,0.10073184967041016,5.7462310791015625,2,0.07589104026556015,0.08137170970439911,349,0.16646936535835266,0.009206622838973999,
0.21330800652503967,23.084993362426758,0.2924790382385254,2.7458786964416504,0.10651564598083496,4.688056468963623,2,0.08166364580392838,0.08544531464576721,399,0.17625856399536133,0.009149614721536636,
,,,,,,3,0.07896841317415237,0.08549577742815018,449,0.172704815864563,0.008240644820034504,
0.16179564595222473,40.74908447265625,0.32787632942199707,3.7057347297668457,0.08847808837890625,6.180635929107666,3,0.07267054170370102,0.08387640118598938,499,0.16508011519908905,0.008533176966011524,
0.2066441923379898,19.00710105895996,0.30660462379455566,2.083953380584717,0.1471264362335205,4.839236259460449,3,0.07436797022819519,0.0818144753575325,549,0.16420607268810272,0.00802362896502018,
,,,,,,4,0.07035327702760696,0.080685555934906,599,0.15885299444198608,0.007814176380634308,
0.1772179901599884,71.24952697753906,1.2538025379180908,12.323579788208008,0.10174012184143066,5.642767906188965,4,0.073812335729599,0.07981739938259125,649,0.16217921674251556,0.008549464866518974,
0.21531911194324493,28.62628746032715,0.38718724250793457,3.3758950233459473,0.11469173431396484,4.6442694664001465,4,0.07735133916139603,0.08783257007598877,699,0.17411693930625916,0.008933017030358315,
,,,,,,5,0.06756889820098877,0.08133485913276672,749,0.15569821000099182,0.00679444894194603,
0.1650831401348114,38.632591247558594,0.4760286808013916,4.8004984855651855,0.09916234016418457,6.057553291320801,5,0.06725230067968369,0.08004677295684814,799,0.155361145734787,0.00806206464767456,
0.2130504846572876,19.526676177978516,0.2953166961669922,2.480649948120117,0.1190481185913086,4.693723201751709,5,0.0702788457274437,0.08322477340698242,849,0.16150647401809692,0.00800284929573536,
,,,,,,6,0.07102939486503601,0.08523936569690704,899,0.16364891827106476,0.0073801493272185326,
0.14599937200546265,27.47738265991211,0.25185322761535645,2.526449680328369,0.0996866226196289,6.849344730377197,6,0.08188872784376144,0.07918085902929306,949,0.16887381672859192,0.0078042298555374146,
0.23143881559371948,59.865211486816406,1.1290359497070312,11.023578643798828,0.10242009162902832,4.320796489715576,6,0.06442942470312119,0.08057611435651779,999,0.1524893194437027,0.007483791559934616,
,,,,,,7,0.0714612752199173,0.080378457903862,1049,0.1592879742383957,0.0074482448399066925,
0.17062968015670776,39.122276306152344,0.5080723762512207,5.162668228149414,0.09841275215148926,5.860645294189453,7,0.061517246067523956,0.08061797171831131,1099,0.14908342063426971,0.006948195863515139,
