batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,step,train_DE_loss,train_direction_loss,train_loss,val_loss
,,,,,,0,49,821209.875,0.11963953077793121,821210.0,
0.7050197124481201,72.6579818725586,3.9416239261627197,14.343693733215332,0.2747983932495117,1.4184000492095947,0,99,666474.375,0.11112438142299652,666474.5,
0.5392548441886902,35.496395111083984,0.8989214897155762,3.639000177383423,0.2470242977142334,1.8544107675552368,0,149,630762.125,0.0944691002368927,630762.25,
,,,,,,1,199,621698.0,0.09787292033433914,621698.125,
0.5171014070510864,55.761722564697266,1.3572607040405273,6.506499290466309,0.20860075950622559,1.9338566064834595,1,249,734220.375,0.10555768758058548,734220.5,
0.6062812805175781,27.930513381958008,1.0739686489105225,3.096569061279297,0.34682536125183105,1.6493993997573853,1,299,654524.125,0.0955519899725914,654524.25,
0.4999190866947174,31.72667121887207,0.8623425960540771,3.2072718143463135,0.2688710689544678,2.00032377243042,1,349,646216.3125,0.11520694941282272,646216.4375,
,,,,,,2,399,587096.4375,0.0739443227648735,587096.5,
0.5111963152885437,48.38426208496094,1.01780366897583,5.656612873077393,0.179931640625,1.9561954736709595,2,449,426084.625,0.09323147684335709,426084.71875,
0.655723512172699,29.144655227661133,1.265718936920166,3.7159781455993652,0.34061527252197266,1.5250331163406372,2,499,469310.96875,0.07696761190891266,469311.03125,
,,,,,,3,549,539093.1875,0.07419120520353317,539093.25,
0.49888578057289124,47.50981521606445,1.1121892929077148,6.039795398712158,0.1841435432434082,2.0044667720794678,3,599,521239.8125,0.09940389543771744,521239.90625,
0.5834259390830994,23.047889709472656,1.0316689014434814,2.9937973022460938,0.344602108001709,1.7140135765075684,3,649,471417.9375,0.08509518951177597,471418.03125,
0.4559634029865265,38.894657135009766,0.8327846527099609,3.7780063152313232,0.2204296588897705,2.1931583881378174,3,699,483493.46875,0.0928521603345871,483493.5625,
,,,,,,4,749,621715.9375,0.11516062170267105,621716.0625,
0.510075569152832,46.54587936401367,1.1975548267364502,6.5383477210998535,0.18315863609313965,1.9604936838150024,4,799,388711.53125,0.06982449442148209,388711.59375,
0.589457631111145,25.529647827148438,0.9105827808380127,2.934407949447632,0.31031227111816406,1.6964747905731201,4,849,517835.625,0.08168382197618484,517835.71875,
0.5772020816802979,22.515491485595703,0.8140625953674316,2.4430813789367676,0.33321142196655273,1.7324954271316528,4,899,447843.5625,0.08846618980169296,447843.65625,
,,,,,,5,949,338027.5625,0.06588617712259293,338027.625,
0.5405148863792419,56.240333557128906,2.667649745941162,9.929831504821777,0.2686500549316406,1.8500877618789673,5,999,460059.46875,0.08791358023881912,460059.5625,
0.6535416841506958,23.401531219482422,1.0585565567016602,3.2638726234436035,0.3243253231048584,1.5301241874694824,5,1049,398352.875,0.07858887314796448,398352.96875,
,,,,,,6,1099,659706.25,0.11795896291732788,659706.375,
0.5085583925247192,44.20155334472656,1.1145110130310059,6.49059534072876,0.17171168327331543,1.9663426876068115,6,1149,521235.0,0.10820396989583969,521235.09375,
0.7124552726745605,25.640108108520508,1.1361055374145508,3.2736082077026367,0.3470499515533447,1.4035968780517578,6,1199,424146.8125,0.07694901525974274,424146.875,
0.5191400051116943,27.968544006347656,0.8245983123779297,2.3981828689575195,0.3438429832458496,1.9262627363204956,6,1249,574665.125,0.09838408976793289,574665.25,
,,,,,,7,1299,424753.5625,0.12696339190006256,424753.6875,
0.444177508354187,32.58393859863281,1.0427770614624023,4.538517475128174,0.22976160049438477,2.251352071762085,7,1349,553716.5,0.12111983448266983,553716.625,
0.6346540451049805,67.67186737060547,3.411407232284546,10.271685600280762,0.33211755752563477,1.575661540031433,7,1399,472795.25,0.108531154692173,472795.34375,
0.438461035490036,37.85660171508789,0.8889336585998535,3.495910167694092,0.25427818298339844,2.2807044982910156,7,1449,382793.21875,0.08245287090539932,382793.3125,
,,,,,,8,1499,460381.125,0.0657523050904274,460381.1875,
0.49958398938179016,38.33546829223633,0.9290745258331299,3.812574625015259,0.24368691444396973,2.0016653537750244,8,1549,486997.1875,0.09038260579109192,486997.28125,
0.723915159702301,24.209636688232422,1.1386103630065918,3.933441638946533,0.28946924209594727,1.3813773393630981,8,1599,384417.3125,0.0744350329041481,384417.375,
,,,,,,9,1649,395936.5,0.06945309042930603,395936.5625,
0.4783797264099121,39.54312515258789,0.9923059940338135,4.727697372436523,0.20989203453063965,2.0903897285461426,9,1699,497367.0625,0.08072976768016815,497367.15625,
0.5894390940666199,24.251760482788086,0.9467260837554932,2.9916281700134277,0.31645846366882324,1.6965281963348389,9,1749,416548.1875,0.09391960501670837,416548.28125,
0.7599261999130249,40.63668441772461,2.519291639328003,8.030975341796875,0.31369686126708984,1.3159172534942627,9,1799,468610.375,0.0755874365568161,468610.4375,
,,,,,,10,1849,394288.8125,0.07655283063650131,394288.875,
0.5754933953285217,47.21204376220703,1.162306308746338,5.311142444610596,0.2188429832458496,1.737639307975769,10,1899,389853.15625,0.09789632260799408,389853.25,
0.6634969711303711,19.612045288085938,0.9450933933258057,2.405602216720581,0.3928718566894531,1.5071659088134766,10,1949,554771.875,0.1044517457485199,554772.0,
0.5341421961784363,36.92084884643555,1.0518231391906738,3.535461902618408,0.29750657081604004,1.8721606731414795,10,1999,457915.3125,0.07015600800514221,457915.375,
,,,,,,10,1999,,,,361104.46875
,,,,,,11,2049,453195.5,0.07009322196245193,453195.5625,
