batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,step,train_loss,train_main_loss,train_vae_loss,val_loss
,,,,,,0,49,1.8532898426055908,1.7429983615875244,0.1102914959192276,
1.0105866193771362,63.86438751220703,4.129356861114502,16.25343894958496,0.2540605068206787,0.9895243048667908,0,99,1.301248550415039,1.2348711490631104,0.06637744605541229,
0.3321390151977539,34.626014709472656,0.7729012966156006,3.3802905082702637,0.22864937782287598,3.0107874870300293,0,149,0.9226852655410767,0.8812181949615479,0.04146704822778702,
,,,,,,1,199,1.4190102815628052,1.3552424907684326,0.06376782804727554,
0.31597837805747986,33.85179901123047,0.66629958152771,4.053008556365967,0.1643962860107422,3.164773464202881,1,249,0.9194855690002441,0.8846821784973145,0.03480338305234909,
0.36819228529930115,26.841760635375977,0.5757534503936768,3.5156383514404297,0.16376924514770508,2.7159721851348877,1,299,0.8510384559631348,0.8220678567886353,0.02897058054804802,
0.2823626399040222,24.100727081298828,0.45055246353149414,2.9772284030914307,0.15133285522460938,3.5415451526641846,1,349,1.206878900527954,1.1652591228485107,0.04161979630589485,
,,,,,,2,399,1.1906051635742188,1.1532964706420898,0.037308648228645325,
0.434081107378006,40.47447967529297,1.3009798526763916,7.352504253387451,0.17694377899169922,2.3037168979644775,2,449,1.0152710676193237,0.9904173612594604,0.024853702634572983,
0.5242037773132324,21.140417098999023,0.9079141616821289,2.9071972370147705,0.3122987747192383,1.907655119895935,2,499,0.9605474472045898,0.9310829639434814,0.029464513063430786,
,,,,,,3,549,1.0449244976043701,1.016459584236145,0.028464920818805695,
0.3705514371395111,43.500980377197266,1.1249098777770996,4.930192470550537,0.22816753387451172,2.6986806392669678,3,599,0.7574957013130188,0.7376801371574402,0.019815560430288315,
0.43147093057632446,72.14046478271484,2.4315218925476074,9.486627578735352,0.25631046295166016,2.317653179168701,3,649,0.7703534960746765,0.7514220476150513,0.0189314354211092,
0.29660531878471375,34.96360397338867,0.6533401012420654,3.7395222187042236,0.1747121810913086,3.37148380279541,3,699,0.8331790566444397,0.8085483312606812,0.024630703032016754,
,,,,,,4,749,1.104509949684143,1.0770657062530518,0.027444250881671906,
0.7053617238998413,59.040687561035156,1.8446428775787354,7.876092910766602,0.2342078685760498,1.4177123308181763,4,799,0.6941599249839783,0.6778952479362488,0.0162646621465683,
0.721688985824585,37.26399612426758,1.295435905456543,4.519955635070801,0.2866036891937256,1.3856383562088013,4,849,0.6418829560279846,0.6175537109375,0.02432924509048462,
0.2746346592903137,32.480098724365234,0.6592025756835938,3.8470633029937744,0.17135214805603027,3.6412010192871094,4,899,0.7320217490196228,0.7076218724250793,0.024399898946285248,
,,,,,,5,949,1.0916999578475952,1.0651124715805054,0.026587536558508873,
0.4891929030418396,54.30271530151367,1.1980512142181396,7.916351318359375,0.15133881568908691,2.0441834926605225,5,999,0.8971757888793945,0.8768957853317261,0.020279986783862114,
0.5738191604614258,40.986793518066406,1.023698329925537,3.853649854660034,0.265643835067749,1.7427093982696533,5,1049,0.7005215287208557,0.6849218606948853,0.015599654987454414,
,,,,,,6,1099,1.1148715019226074,1.095672845840454,0.019198661670088768,
0.6415942907333374,86.66974639892578,4.261351585388184,19.65030288696289,0.2168593406677246,1.5586174726486206,6,1149,0.7077372074127197,0.6889504790306091,0.0187867172062397,
0.39540213346481323,46.047828674316406,1.265439510345459,4.901757717132568,0.2581603527069092,2.5290708541870117,6,1199,0.6706492304801941,0.6488697528839111,0.021779462695121765,
0.2570202946662903,21.5592098236084,0.47516632080078125,3.018660306930542,0.15740966796875,3.8907434940338135,6,1249,1.0018837451934814,0.9837900996208191,0.018093667924404144,
,,,,,,7,1299,1.123636245727539,1.0969512462615967,0.026684965938329697,
0.4077325463294983,69.39031219482422,1.6023809909820557,8.804779052734375,0.1819899082183838,2.4525883197784424,7,1349,0.8755077719688416,0.8562046885490417,0.019303105771541595,
0.36565402150154114,35.81296920776367,0.7844197750091553,4.662998199462891,0.16822218894958496,2.734825849533081,7,1399,0.813898503780365,0.7963995933532715,0.017498888075351715,
,,,,,,8,1449,0.9101151823997498,0.8937816023826599,0.016333598643541336,
0.6391865611076355,55.29901885986328,1.4690043926239014,7.681840896606445,0.19123077392578125,1.564488410949707,8,1499,0.6618182063102722,0.6448053121566772,0.017012882977724075,
0.2671613097190857,27.548809051513672,0.5977082252502441,3.753786325454712,0.15922808647155762,3.7430567741394043,8,1549,0.6812666058540344,0.6601989269256592,0.021067675203084946,
0.3329291045665741,66.43193817138672,1.4507555961608887,9.54753303527832,0.15195083618164062,3.0036425590515137,8,1599,0.763660728931427,0.7434460520744324,0.02021469734609127,
,,,,,,9,1649,1.0144124031066895,0.9994975924491882,0.014914789237082005,
0.37443315982818604,43.704864501953125,1.404876947402954,6.180952072143555,0.22729134559631348,2.670703649520874,9,1699,0.6363538503646851,0.616234302520752,0.020119570195674896,
0.585880696773529,54.99059295654297,2.3006694316864014,9.87232780456543,0.23304224014282227,1.7068321704864502,9,1749,0.5921957492828369,0.5735689401626587,0.018626810982823372,
0.35907018184661865,36.090370178222656,0.7364294528961182,2.9963767528533936,0.2457733154296875,2.784970760345459,9,1799,0.6254899501800537,0.6123836636543274,0.013106277212500572,
,,,,,,10,1849,1.0318855047225952,1.0135358572006226,0.01834961399435997,
0.30364906787872314,33.472328186035156,0.831120491027832,4.344832420349121,0.19128942489624023,3.2932753562927246,10,1899,0.8248814940452576,0.8099371194839478,0.01494436152279377,
