batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_cov,l_mean,l_sd,step,train_DE_loss,train_direction_loss,train_loss,train_vae_loss,val_loss
,,,,,,0,60.43599319458008,145.59255981445312,165.00779724121094,49,0.333543062210083,0.36484792828559875,374.9931640625,3.2584218978881836,
0.545550525188446,47.821441650390625,1.5121619701385498,6.241578102111816,0.24227237701416016,1.8330107927322388,0,61.988685607910156,177.1688690185547,163.76409912109375,99,0.2773825228214264,0.43896394968032837,405.98260498046875,2.3446478843688965,
0.31707683205604553,13.460082054138184,0.46611595153808594,1.9285187721252441,0.24169635772705078,3.1538097858428955,0,55.19249725341797,142.32354736328125,154.35638427734375,149,0.2644003927707672,0.4027690887451172,354.5609436035156,2.02132511138916,
,,,,,,1,56.47211456298828,146.0975341796875,153.5015106201172,199,0.2646971642971039,0.5818272829055786,358.7714538574219,1.8537640571594238,
0.39964306354522705,50.413536071777344,1.0024282932281494,6.551527976989746,0.15300679206848145,2.502232789993286,1,49.82423400878906,128.01092529296875,143.75144958496094,249,0.3127064108848572,0.65825355052948,324.2467346191406,1.6891580820083618,
0.31105563044548035,16.679018020629883,0.4794299602508545,2.0320796966552734,0.2359306812286377,3.2148590087890625,1,54.830955505371094,136.28475952148438,154.7279815673828,299,0.2774074375629425,0.719250500202179,348.50579833984375,1.6654789447784424,
0.26916906237602234,14.231250762939453,0.38841676712036133,1.7531204223632812,0.2215573787689209,3.715137243270874,1,60.21523666381836,152.0598907470703,158.23681640625,349,0.2677481770515442,0.4705943167209625,373.0945739746094,1.8443048000335693,
,,,,,,2,54.843387603759766,136.47457885742188,148.55245971679688,399,0.2601375877857208,0.26296356320381165,341.9523620605469,1.5588481426239014,
0.38169291615486145,45.93526077270508,0.8450489044189453,5.34163236618042,0.15820050239562988,2.6199071407318115,2,56.086219787597656,144.1771240234375,155.6297607421875,449,0.21709027886390686,0.3884567320346832,357.99822998046875,1.4995300769805908,
0.32284027338027954,16.08945083618164,0.5602333545684814,2.321246862411499,0.2413501739501953,3.0975069999694824,2,48.55153274536133,126.37232208251953,145.927001953125,499,0.22644257545471191,0.28514593839645386,322.7352294921875,1.3727664947509766,
,,,,,,3,57.16815185546875,133.85809326171875,149.65066528320312,549,0.2506432831287384,0.2504410743713379,342.8480224609375,1.6700546741485596,
0.39134177565574646,54.549015045166016,1.571227788925171,9.820241928100586,0.15999889373779297,2.5553109645843506,3,58.52508544921875,132.66757202148438,152.28683471679688,599,0.249411940574646,0.4308146834373474,345.479248046875,1.3195273876190186,
0.31873542070388794,16.004383087158203,0.47145652770996094,1.9581422805786133,0.240767240524292,3.1373984813690186,3,55.081207275390625,138.70428466796875,146.435791015625,649,0.21924817562103271,0.40850532054901123,342.589111328125,1.740042805671692,
0.27336645126342773,16.913368225097656,0.43555593490600586,1.8826792240142822,0.23134899139404297,3.6580934524536133,3,64.82215118408203,147.828369140625,148.8700714111328,699,0.20717871189117432,0.4227033853530884,363.3528747558594,1.2024095058441162,
,,,,,,4,68.5321273803711,152.5743865966797,158.6307373046875,749,0.276805579662323,0.6643678545951843,382.0174865722656,1.3390710353851318,
0.3695492148399353,36.28325271606445,0.7649762630462646,4.904026985168457,0.155989408493042,2.7059993743896484,4,54.02922058105469,120.41818237304688,147.7879180908203,799,0.22568470239639282,0.29077163338661194,324.04571533203125,1.2939709424972534,
0.33565205335617065,15.594030380249023,0.4809694290161133,1.9795677661895752,0.242966890335083,2.979275703430176,4,57.55482482910156,128.80320739746094,150.95449829101562,849,0.2526259124279022,0.363947331905365,339.43756103515625,1.5084612369537354,
0.2958270311355591,29.371789932250977,0.7867252826690674,3.4426918029785156,0.22852039337158203,3.3803536891937256,4,60.9691047668457,135.97857666015625,148.53489685058594,899,0.20751847326755524,0.44327062368392944,347.3645324707031,1.2311522960662842,
,,,,,,5,51.46407699584961,120.59162902832031,142.51019287109375,949,0.16046185791492462,0.277444988489151,316.3655090332031,1.3616875410079956,
0.3857976198196411,34.75321578979492,0.6514384746551514,4.203521251678467,0.15497446060180664,2.5920324325561523,5,60.37449264526367,143.7039031982422,156.79861450195312,999,0.20661067962646484,0.35019537806510925,362.4167785644531,0.9829804301261902,
0.33479568362236023,16.30987548828125,0.499528169631958,2.0239109992980957,0.24681329727172852,2.986896514892578,5,57.42560577392578,127.2611083984375,148.2147216796875,1049,0.18350379168987274,0.37518686056137085,334.5014953613281,1.0413947105407715,
,,,,,,6,61.35088348388672,150.40484619140625,144.08343505859375,1099,0.2966953217983246,0.6675463914871216,358.1671447753906,1.3637492656707764,
0.3641378879547119,36.6168098449707,0.7413699626922607,4.5858283042907715,0.1616654396057129,2.7462124824523926,6,55.8819580078125,128.63037109375,150.31317138671875,1149,0.21972553431987762,0.7147701382637024,336.8308410644531,1.070820927619934,
0.35996946692466736,39.397003173828125,1.2270126342773438,4.930663585662842,0.24885344505310059,2.778013229370117,6,53.7358283996582,113.90106964111328,146.77020263671875,1199,0.17813514173030853,0.28638893365859985,316.0030517578125,1.1314380168914795,
0.2851760983467102,15.396936416625977,0.4166862964630127,1.751583456993103,0.23789119720458984,3.5066051483154297,6,62.24153137207031,135.85475158691406,149.79823303222656,1249,0.28979402780532837,0.623580813407898,349.7185363769531,0.9106725454330444,
,,,,,,7,57.39450454711914,129.94029235839844,149.25201416015625,1299,0.1801324486732483,0.9247639775276184,338.6465759277344,0.9548748731613159,
0.35116440057754517,33.15529251098633,0.6907713413238525,4.1783976554870605,0.16531968116760254,2.8476691246032715,7,56.68772888183594,127.01273345947266,149.2101593017578,1349,0.23445352911949158,0.7054123878479004,334.82366943359375,0.973132848739624,
0.376473605632782,23.84754180908203,0.6307666301727295,2.548255681991577,0.2475287914276123,2.656228542327881,7,60.58672332763672,128.56932067871094,157.54824829101562,1399,0.20021316409111023,0.7494624257087708,348.7193298339844,1.0653595924377441,
0.27412891387939453,22.525699615478516,0.4653651714324951,2.026380777359009,0.22965335845947266,3.647918701171875,7,58.61370086669922,134.20037841796875,141.45538330078125,1449,0.19689622521400452,0.48656532168388367,335.8727722167969,0.9198368191719055,
,,,,,,8,52.23335266113281,116.79757690429688,146.74351501464844,1499,0.21313239634037018,0.31330356001853943,317.3855895996094,1.084681510925293,
0.34136322140693665,36.202457427978516,0.9565227031707764,5.488577365875244,0.17427515983581543,2.9294309616088867,8,60.35688781738281,133.35031127929688,147.57815551757812,1549,0.2140052318572998,0.487795889377594,342.86248779296875,0.8753167390823364,
0.3705395758152008,23.347206115722656,0.6077306270599365,2.4396543502807617,0.24910521507263184,2.6987669467926025,8,53.28312683105469,111.77503204345703,145.94747924804688,1599,0.16399464011192322,0.31671297550201416,312.342529296875,0.8561569452285767,
,,,,,,9,64.25011444091797,134.68927001953125,151.58462524414062,1649,0.18530957400798798,0.2977565824985504,352.0345458984375,1.0274629592895508,
0.3253764808177948,26.64794158935547,0.5354926586151123,3.0516438484191895,0.1754767894744873,3.0733628273010254,9,61.134925842285156,139.12661743164062,148.77603149414062,1699,0.20481586456298828,0.3288881182670593,350.3503112792969,0.7790858745574951,
0.39262014627456665,25.95564842224121,0.7353651523590088,2.885561466217041,0.25484299659729004,2.5469911098480225,9,57.19475555419922,119.43885040283203,148.8041534423828,1749,0.18456950783729553,0.6704675555229187,327.2156066894531,0.9228343367576599,
0.2906718850135803,49.066219329833984,1.2654690742492676,5.24899435043335,0.2410879135131836,3.44030499458313,9,61.13194274902344,137.1904296875,147.16270446777344,1799,0.21990488469600677,0.32728293538093567,346.92706298828125,0.8948249816894531,
,,,,,,10,57.34756851196289,129.99497985839844,154.9705810546875,1849,0.20213209092617035,0.3659869134426117,343.8501892089844,0.9689286351203918,
0.3087668716907501,25.08199119567871,0.5273325443267822,3.0473275184631348,0.17304754257202148,3.2386891841888428,10,57.6541862487793,121.34073638916016,147.85696411132812,1899,0.1786537617444992,0.7655982971191406,328.6665954589844,0.8704850077629089,
0.39094939827919006,21.89958953857422,0.6411511898040771,2.5749480724334717,0.24899578094482422,2.557875871658325,10,54.67698669433594,129.01771545410156,147.16757202148438,1949,0.21267390251159668,0.6298549175262451,332.6238708496094,0.9190768003463745,
0.28084343671798706,17.89114761352539,0.44165468215942383,1.8898704051971436,0.23369574546813965,3.5607028007507324,10,60.40486526489258,145.3984375,154.37899780273438,1999,0.23202098906040192,0.31415513157844543,362.0648193359375,1.3363221883773804,
,,,,,,10,,,,1999,,,,,288.3070373535156
,,,,,,11,55.37297058105469,119.16490173339844,144.5926513671875,2049,0.20764270424842834,0.2847564220428467,320.765869140625,1.1429507732391357,
0.33970749378204346,39.962833404541016,1.2387380599975586,7.406224250793457,0.16725635528564453,2.943709135055542,11,54.033721923828125,118.84813690185547,149.83187866210938,2099,0.24525417387485504,0.4316181242465973,324.2389831542969,0.8483890295028687,
0.3795379400253296,20.881675720214844,0.6222264766693115,2.451517343521118,0.2538127899169922,2.634782552719116,11,55.412628173828125,128.16796875,147.68971252441406,2149,0.21980556845664978,0.3689368665218353,332.58233642578125,0.7232557535171509,
,,,,,,12,59.28131103515625,122.5523910522461,147.70657348632812,2199,0.1414155662059784,0.4564480185508728,331.0164794921875,0.8783177137374878,
0.3059612810611725,31.811012268066406,0.6819183826446533,3.771991729736328,0.1807847023010254,3.26838755607605,12,66.3123550415039,144.82568359375,155.91754150390625,2249,0.18904688954353333,0.3639054596424103,368.4248352050781,0.816326379776001,
0.4262239634990692,22.21956443786621,0.6164252758026123,2.4868993759155273,0.24786901473999023,2.346184492111206,12,51.01408004760742,125.42456817626953,145.8989715576172,2299,0.193873792886734,0.3364851176738739,323.7236633300781,0.8556967973709106,
0.28533604741096497,13.436467170715332,0.4045836925506592,1.670146107673645,0.24224448204040527,3.5046396255493164,12,57.684226989746094,119.64777374267578,147.79824829101562,2349,0.19014829397201538,0.5530607104301453,326.8694763183594,0.9959872961044312,
,,,,,,13,58.59831619262695,122.02748107910156,149.41622924804688,2399,0.20303887128829956,0.8233394026756287,332.05389404296875,0.9855156540870667,
0.33737462759017944,39.28750228881836,1.1829237937927246,5.068523406982422,0.23338627815246582,2.964064121246338,13,56.78376388549805,117.11700439453125,148.46408081054688,2449,0.1881401389837265,0.41087019443511963,323.6271057128906,0.6632312536239624,
0.41582345962524414,18.429637908935547,0.5918586254119873,2.0635454654693604,0.2868163585662842,2.4048666954040527,13,55.72622299194336,114.90951538085938,147.61410522460938,2499,0.2153799831867218,0.46658650040626526,319.78857421875,0.8567632436752319,
,,,,,,14,61.565223693847656,122.66140747070312,156.02993774414062,2549,0.19037149846553802,0.7447129487991333,342.27935791015625,1.0877270698547363,
0.32087936997413635,34.08264923095703,0.6713283061981201,3.5865378379821777,0.1871800422668457,3.1164357662200928,14,55.45117950439453,120.09204864501953,147.80223083496094,2599,0.22044144570827484,0.5952451825141907,324.8248596191406,0.663713812828064,
0.410042941570282,23.792770385742188,0.6808524131774902,2.795407772064209,0.2435610294342041,2.4387691020965576,14,58.899658203125,122.9764633178711,140.4640655517578,2649,0.19438080489635468,0.4523604214191437,323.9618835449219,0.9749608039855957,
0.2846069633960724,14.057743072509766,0.39093542098999023,1.6394166946411133,0.23846006393432617,3.5136172771453857,14,55.98182678222656,115.92353820800781,150.23989868164062,2699,0.19546790421009064,0.1984073519706726,323.221435546875,0.6823254823684692,
,,,,,,15,57.11131286621094,114.44886779785156,144.4601287841797,2749,0.1391063928604126,0.6147505640983582,317.4953918457031,0.721260666847229,
0.3161405324935913,28.28525733947754,0.6218883991241455,3.5178096294403076,0.17678284645080566,3.1631500720977783,15,57.39155960083008,121.50494384765625,145.5517578125,2799,0.24261365830898285,0.42371904850006104,325.9095153808594,0.7949540019035339,
0.40803712606430054,15.745739936828613,0.564345121383667,1.892780065536499,0.29815673828125,2.4507572650909424,15,51.818904876708984,106.3844985961914,147.45645141601562,2849,0.17200393974781036,0.2750805914402008,306.99853515625,0.8915871977806091,
0.29044345021247864,18.3132381439209,0.4593353271484375,1.912741780281067,0.24014496803283691,3.4430108070373535,15,56.28893280029297,115.42178344726562,147.87254333496094,2899,0.19527731835842133,0.6189606189727783,321.1614074707031,0.7639302015304565,
,,,,,,16,58.624786376953125,123.17619323730469,149.06100463867188,2949,0.21134400367736816,0.4813128411769867,332.49786376953125,0.9432514905929565,
0.3411124348640442,41.05353546142578,1.163788080215454,6.401503562927246,0.18179917335510254,2.931584596633911,16,61.56155014038086,131.39926147460938,146.69967651367188,2999,0.15502937138080597,0.20290343463420868,340.6650695800781,0.6466489434242249,
0.41376346349716187,17.0640811920166,0.5864608287811279,2.046639919281006,0.2865481376647949,2.416839838027954,16,59.227333068847656,125.5220947265625,145.85826110839844,3049,0.20883998274803162,0.24141068756580353,331.6890563964844,0.6310978531837463,
,,,,,,17,58.447608947753906,118.61088562011719,151.5741729736328,3099,0.20062556862831116,0.2971480190753937,329.8504943847656,0.7200255990028381,
0.3177996277809143,28.359899520874023,0.5971343517303467,3.34921932220459,0.17829060554504395,3.146636962890625,17,61.02629852294922,119.54722595214844,149.63348388671875,3149,0.168527290225029,0.34253638982772827,331.44903564453125,0.730984628200531,
0.3775806128978729,18.83930778503418,0.5218896865844727,2.121136426925659,0.24604249000549316,2.6484410762786865,17,54.723541259765625,127.32330322265625,141.59893798828125,3199,0.23346252739429474,0.2517209053039551,324.890380859375,0.7594276070594788,
0.2997766435146332,21.345600128173828,0.5021588802337646,2.1020219326019287,0.2388932704925537,3.3358168601989746,17,58.282264709472656,114.13185119628906,147.14389038085938,3249,0.14062830805778503,0.4304736256599426,320.85369873046875,0.724573016166687,
,,,,,,18,56.030494689941406,119.7647933959961,137.19900512695312,3299,0.17507803440093994,0.6200286149978638,314.4044189453125,0.6149817109107971,
0.31696459650993347,28.77577781677246,0.6070749759674072,3.2996580600738525,0.18398118019104004,3.154926300048828,18,54.29902648925781,110.4464111328125,149.79856872558594,3349,0.16719669103622437,0.2916492521762848,315.698974609375,0.6961158514022827,
0.34840986132621765,20.404563903808594,0.5000393390655518,2.0215258598327637,0.24735736846923828,2.870182991027832,18,55.05536651611328,117.0754623413086,146.81591796875,3399,0.17058472335338593,0.5295057892799377,320.3493347167969,0.7024734020233154,
0.31076663732528687,24.626697540283203,0.4957246780395508,2.044981002807617,0.24241042137145996,3.217848539352417,18,60.47508239746094,132.33578491210938,145.11773681640625,3449,0.14985968172550201,0.45598042011260986,339.2317199707031,0.6972591876983643,
,,,,,,19,61.01982116699219,138.8026123046875,145.59646606445312,3499,0.23531147837638855,0.4137536287307739,346.9250793457031,0.8570804595947266,
0.33570829033851624,32.09575271606445,0.6121947765350342,3.3549234867095947,0.18247652053833008,2.978776454925537,19,60.50455093383789,132.9097900390625,147.19590759277344,3549,0.1924528032541275,0.4592035710811615,342.02923583984375,0.7673528790473938,
0.36210009455680847,30.479215621948242,0.9667813777923584,3.753251075744629,0.2575850486755371,2.761667490005493,19,58.083457946777344,118.0479736328125,148.36245727539062,3599,0.17380690574645996,0.32561585307121277,325.5719909667969,0.5786691308021545,
,,,,,,20,57.468135833740234,115.5518798828125,146.86785888671875,3649,0.17988206446170807,0.5081282258033752,321.2499694824219,0.6741052269935608,
0.33173078298568726,31.6224308013916,0.7402312755584717,4.0577712059021,0.18242311477661133,3.0144927501678467,20,58.35618209838867,113.04345703125,148.46701049804688,3699,0.16702388226985931,0.6781731843948364,321.3181457519531,0.6062890887260437,
0.3315243721008301,18.990442276000977,0.5022244453430176,2.0820326805114746,0.24121832847595215,3.016369581222534,20,57.708526611328125,118.67013549804688,148.06399536132812,3749,0.19644612073898315,0.3796200752258301,325.6733703613281,0.6546705961227417,
0.3148542046546936,22.09966468811035,0.4796476364135742,1.9696146249771118,0.24352359771728516,3.1760730743408203,20,62.012386322021484,137.7092742919922,149.09326171875,3799,0.1617525964975357,0.46382394433021545,350.0411682128906,0.600676417350769,
,,,,,,21,58.75208282470703,117.3028335571289,145.95266723632812,3849,0.17160537838935852,0.3716413378715515,323.3496398925781,0.7988353967666626,
0.33840784430503845,28.478639602661133,0.6405303478240967,3.4005348682403564,0.18836164474487305,2.955014228820801,21,61.01618957519531,117.05963134765625,148.52268981933594,3899,0.1607469916343689,0.41730040311813354,327.8192138671875,0.6426821947097778,
0.33334001898765564,15.799630165100098,0.4805259704589844,2.028841972351074,0.2368474006652832,2.9999399185180664,21,54.39282989501953,112.21769714355469,139.89993286132812,3949,0.14857159554958344,0.5468061566352844,307.832763671875,0.6269606351852417,
0.30207720398902893,15.756818771362305,0.4083287715911865,1.6869293451309204,0.24205446243286133,3.3104119300842285,21,55.454315185546875,127.21296691894531,144.27719116210938,3999,0.2085404396057129,0.9294782876968384,328.77813720703125,0.6956479549407959,
,,,,,,21,,,,3999,,,,,294.0619201660156
,,,,,,22,59.46952819824219,120.96464538574219,153.6492919921875,4049,0.2043815553188324,0.514415442943573,335.4764099121094,0.6741787791252136,
0.35094571113586426,31.999433517456055,0.6822609901428223,3.8264951705932617,0.1782991886138916,2.8494434356689453,22,58.16394805908203,121.14349365234375,147.1688232421875,4099,0.18084877729415894,0.530154287815094,327.8748474121094,0.6875947713851929,
0.3230918347835541,15.99404239654541,0.44643425941467285,1.864209532737732,0.23947644233703613,3.095095157623291,22,60.304935455322266,118.21366882324219,147.5624542236328,4149,0.14496998488903046,0.32378360629081726,327.0997619628906,0.5499708652496338,
,,,,,,23,64.57058715820312,147.30563354492188,148.09939575195312,4199,0.1937178671360016,0.5643445253372192,361.3612976074219,0.6276243925094604,
0.3431580662727356,29.307050704956055,0.6260807514190674,3.522181510925293,0.17775368690490723,2.914108991622925,23,64.6529541015625,127.36994934082031,144.5222930908203,4249,0.13924643397331238,0.2673143446445465,337.51458740234375,0.5628470182418823,
0.3227904438972473,14.991662979125977,0.45089173316955566,1.83882737159729,0.24520611763000488,3.09798526763916,23,53.71791076660156,123.31367492675781,141.29483032226562,4299,0.16939616203308105,0.3427896201610565,319.46478271484375,0.6261599659919739,
0.2971181273460388,14.800652503967285,0.4214966297149658,1.7451215982437134,0.24152851104736328,3.3656647205352783,23,56.1702880859375,116.16220092773438,143.953857421875,4349,0.1441793143749237,0.3358657956123352,317.36517333984375,0.598800003528595,
,,,,,,24,53.257240295410156,111.20082092285156,142.8311767578125,4399,0.21038733422756195,0.33092352747917175,308.48455810546875,0.6539875268936157,
0.35536107420921326,29.017358779907227,0.6338357925415039,3.5392539501190186,0.17908740043640137,2.8140392303466797,24,57.14543914794922,110.15292358398438,150.58534240722656,4449,0.19770172238349915,0.4951912760734558,319.10833740234375,0.5317350029945374,
0.336812824010849,26.89450454711914,0.8613982200622559,3.4585089683532715,0.24906635284423828,2.969008207321167,24,54.635215759277344,118.90148162841797,144.74984741210938,4499,0.18014271557331085,0.4950273334980011,319.5487060546875,0.58697110414505,
