batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_cov,l_sd,step,train_loss,val_loss
,,,,,,0,193.727783203125,725.337890625,49,919.0657348632812,
0.7165660262107849,31.71754264831543,2.0599024295806885,4.16395902633667,0.49469804763793945,1.3955448865890503,0,183.0885009765625,679.8438720703125,99,862.9323120117188,
0.6005245447158813,13.507247924804688,0.9536471366882324,1.9622539281845093,0.4859957695007324,1.6652108430862427,0,170.8522491455078,628.42919921875,149,799.2813720703125,
,,,,,,1,184.5700225830078,636.1758422851562,199,820.745849609375,
0.5401679873466492,15.266858100891113,0.7962713241577148,1.7839775085449219,0.4463460445404053,1.8512760400772095,1,190.70083618164062,617.2444458007812,249,807.9453125,
0.5698114037513733,15.169061660766602,0.9670717716217041,2.060253858566284,0.4693944454193115,1.7549664974212646,1,182.4652557373047,621.9891357421875,299,804.454345703125,
0.5039970874786377,12.517284393310547,0.6395728588104248,1.4662595987319946,0.43619346618652344,1.9841383695602417,1,169.8929443359375,606.9540405273438,349,776.8470458984375,
,,,,,,2,184.2080078125,592.322509765625,399,776.530517578125,
0.5449240803718567,16.403234481811523,0.7854642868041992,1.811772346496582,0.4335336685180664,1.835118055343628,2,167.27981567382812,594.5372924804688,449,761.817138671875,
0.5424116253852844,14.42823314666748,0.8452754020690918,1.8664125204086304,0.45288777351379395,1.843618392944336,2,193.18099975585938,604.5548095703125,499,797.73583984375,
,,,,,,3,196.77017211914062,577.08935546875,549,773.8595581054688,
0.5718689560890198,21.492454528808594,1.0269362926483154,2.3099513053894043,0.44457054138183594,1.7486523389816284,3,174.88641357421875,574.3658447265625,599,749.2523193359375,
0.5971397757530212,17.821483612060547,1.1421821117401123,2.4154562950134277,0.47286391258239746,1.6746498346328735,3,197.52090454101562,579.319091796875,649,776.840087890625,
0.49934548139572144,13.268487930297852,0.6706411838531494,1.5475438833236694,0.43335843086242676,2.002621650695801,3,196.2906036376953,573.0003662109375,699,769.2908935546875,
,,,,,,4,186.48406982421875,551.4364013671875,749,737.9204711914062,
0.555869460105896,17.170425415039062,0.7599442005157471,1.7326078414916992,0.4386129379272461,1.7989834547042847,4,165.99098205566406,540.5420532226562,799,706.5330200195312,
0.565301239490509,24.00700569152832,1.4582030773162842,3.1995463371276855,0.4557530879974365,1.7689684629440308,4,200.92507934570312,580.339111328125,849,781.26416015625,
0.5154148936271667,12.130053520202637,0.7032077312469482,1.553308367729187,0.4527161121368408,1.940184473991394,4,181.77761840820312,546.75,899,728.5276489257812,
,,,,,,5,195.01608276367188,595.915283203125,949,790.931396484375,
0.5742844343185425,23.079710006713867,1.0726349353790283,2.4156174659729004,0.44404172897338867,1.7412973642349243,5,203.31393432617188,558.28466796875,999,761.5985107421875,
0.5703222155570984,11.642136573791504,0.8264660835266113,1.7586551904678345,0.4699420928955078,1.7533947229385376,5,167.0607452392578,557.1275024414062,1049,724.188232421875,
,,,,,,6,176.93875122070312,549.8279418945312,1099,726.7667236328125,
0.5521124005317688,21.701229095458984,1.2276983261108398,2.8197407722473145,0.4353940486907959,1.811225414276123,6,179.89071655273438,543.25439453125,1149,723.1451416015625,
0.5289079546928406,9.386778831481934,0.6212999820709229,1.3809869289398193,0.44989562034606934,1.890688180923462,6,191.5008544921875,584.2852783203125,1199,775.7861328125,
0.5191879272460938,12.179990768432617,0.7086653709411621,1.5499922037124634,0.45720577239990234,1.9260847568511963,6,211.44229125976562,559.6431884765625,1249,771.0855102539062,
,,,,,,7,173.70919799804688,556.9845581054688,1299,730.6937255859375,
0.5554141998291016,18.726577758789062,0.9908912181854248,2.2007246017456055,0.4502568244934082,1.8004580736160278,7,194.3214569091797,535.7260131835938,1349,730.0474853515625,
0.5918165445327759,17.383262634277344,0.979301929473877,2.035493850708008,0.4811127185821533,1.6897127628326416,7,191.21539306640625,536.8309936523438,1399,728.04638671875,
,,,,,,8,201.6974334716797,555.7734375,1449,757.4708862304688,
0.5689436197280884,22.348941802978516,1.346848487854004,3.0822362899780273,0.43697118759155273,1.7576433420181274,8,170.58514404296875,527.4705810546875,1499,698.0556640625,
0.5523180365562439,12.925920486450195,0.8218240737915039,1.8682585954666138,0.43988776206970215,1.8105510473251343,8,179.24246215820312,541.20166015625,1549,720.444091796875,
0.5183466076850891,12.485814094543457,0.7629115581512451,1.6949646472930908,0.4501047134399414,1.9292110204696655,8,168.2417449951172,526.35595703125,1599,694.59765625,
,,,,,,9,197.91751098632812,510.7171325683594,1649,708.6346435546875,
0.531741738319397,12.53414535522461,0.8318240642547607,1.818276286125183,0.45747947692871094,1.8806122541427612,9,196.05545043945312,549.2333984375,1699,745.288818359375,
0.6075130105018616,15.679759979248047,0.8749096393585205,1.8456292152404785,0.4740440845489502,1.6460552215576172,9,185.77996826171875,543.343505859375,1749,729.1234130859375,
0.49651971459388733,16.44004249572754,0.8553411960601807,1.9623782634735107,0.4358696937561035,2.0140187740325928,9,173.34109497070312,543.2305908203125,1799,716.5716552734375,
,,,,,,10,162.41796875,519.0926513671875,1849,681.5106201171875,
0.5386215448379517,14.01140022277832,0.8818376064300537,2.006673812866211,0.4394524097442627,1.8565911054611206,10,174.93890380859375,505.1103210449219,1899,680.0491943359375,
0.5672236680984497,21.569957733154297,1.0791049003601074,2.328883409500122,0.46335721015930176,1.7629728317260742,10,179.287353515625,530.10888671875,1949,709.396240234375,
,,,,,,11,191.0775909423828,536.1375122070312,1999,727.215087890625,
,,,,,,11,,,1999,,625.837158203125
