batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,cell_sets_per_sec,cumulative_flops,cumulative_flops_val_sync,epoch,flops_per_batch,mfu (%),step,train/gradient_norm,train_loss,val_loss
,,,,,,1081.80859375,42898108186624.0,,0,857962184704.0,24.170597076416016,49,3.038734197616577,1.4733710289001465,
0.07243075966835022,168.99130249023438,0.9335360527038574,30.134326934814453,0.030979156494140625,13.806288719177246,774.3121948242188,85796216373248.0,,0,857962184704.0,17.300275802612305,99,3.313199996948242,0.8738335967063904,
0.05074690282344818,25.000017166137695,0.07647919654846191,2.695061445236206,0.028377532958984375,19.70563507080078,1101.6573486328125,128694324559872.0,,0,857962184704.0,24.614072799682617,149,2.6767077445983887,1.1322002410888672,
,,,,,,829.06640625,171592432746496.0,,1,,18.523635864257812,199,2.4174399375915527,0.9033510088920593,
0.052647095173597336,35.81141662597656,0.08504343032836914,3.848705291748047,0.022096633911132812,18.994400024414062,1036.516357421875,214490549321728.0,,1,,23.158641815185547,249,2.48927903175354,0.9246765375137329,
0.060568004846572876,22.348962783813477,0.08886098861694336,3.178112745285034,0.02796030044555664,16.51036834716797,893.6359252929688,257388649119744.0,,1,,19.966297149658203,299,2.316251754760742,0.8791449069976807,
,,,,,,877.4688720703125,300286765694976.0,,2,,19.60508155822754,349,1.96297287940979,1.1483821868896484,
0.04802826792001724,41.073490142822266,0.08534717559814453,4.493466377258301,0.018993616104125977,20.82107162475586,896.3878784179688,343184865492992.0,,2,,20.02778434753418,399,3.272353410720825,0.8724943995475769,
0.06291034817695618,28.05263900756836,0.09814047813415527,3.5378077030181885,0.027740478515625,15.895636558532715,953.9436645507812,386082998845440.0,,2,,21.313739776611328,449,4.748884677886963,0.8996171355247498,
,,,,,,256.28076171875,428981098643456.0,,3,,5.2420268058776855,499,2.430741548538208,0.8370145559310913,
0.0571647509932518,81.3952407836914,0.4008481502532959,21.122390747070312,0.01897740364074707,17.493297576904297,1081.6695556640625,471879198441472.0,,3,,24.167490005493164,549,3.6552412509918213,0.909235954284668,
0.051182691007852554,30.498830795288086,0.0892796516418457,3.490483045578003,0.025578022003173828,19.53785514831543,734.9591674804688,514777298239488.0,,3,,16.4210205078125,599,2.128209114074707,0.7972630262374878,
0.050954319536685944,35.40660095214844,0.08194231986999512,3.689730405807495,0.022208213806152344,19.62542152404785,919.6944580078125,557675431591936.0,,3,,20.54851722717285,649,2.0777463912963867,0.7529373168945312,
,,,,,,825.988037109375,600573531389952.0,,4,,18.454856872558594,699,4.045270919799805,0.8401352167129517,
0.053793471306562424,35.495357513427734,0.09518623352050781,4.998747825622559,0.019042015075683594,18.589616775512695,469.08837890625,643471664742400.0,,4,,10.480731964111328,749,1.8442052602767944,0.848781406879425,
0.055544253438711166,36.911006927490234,0.09844827651977539,3.952995538711548,0.024904727935791016,18.003662109375,718.2763671875,686369730985984.0,,4,,16.04827880859375,799,3.6835732460021973,0.6802929639816284,
,,,,,,941.434814453125,729267864338432.0,,5,,21.034257888793945,849,1.7315857410430908,0.9472655057907104,
0.04252829775214195,38.3306884765625,0.08014082908630371,4.212165355682373,0.01902604103088379,23.513755798339844,1120.2393798828125,772165997690880.0,,5,,25.029245376586914,899,2.6415627002716064,1.0894485712051392,
0.04959247261285782,33.51256561279297,0.08528304100036621,3.747464656829834,0.022757530212402344,20.164350509643555,1055.4130859375,815064063934464.0,,5,,23.580846786499023,949,2.465247631072998,0.8142501711845398,
,,,,,,1181.1385498046875,857962197286912.0,,6,,26.38990020751953,999,2.3539953231811523,0.8213365077972412,
0.05063803121447563,38.749942779541016,0.08859872817993164,4.607287883758545,0.019230127334594727,19.748003005981445,871.4149780273438,900860263530496.0,,6,,19.469820022583008,1049,2.146394968032837,0.8917069435119629,
0.053867168724536896,27.524221420288086,0.08496904373168945,3.1450634002685547,0.027016639709472656,18.564184188842773,981.196533203125,943758396882944.0,,6,,21.922643661499023,1099,2.030280590057373,1.0295116901397705,
,,,,,,,986656530235392.0,,7,,,1149,1.762619972229004,0.6487899422645569,
0.046686816960573196,34.256526947021484,0.0789651870727539,4.171860218048096,0.018928050994873047,21.419322967529297,1018.4725952148438,1029554596478976.0,,7,,22.7554931640625,1199,3.7764086723327637,0.8702504634857178,
0.05068005993962288,31.064706802368164,0.08701825141906738,3.1855483055114746,0.027316570281982422,19.731626510620117,1057.0780029296875,1072452729831424.0,,7,,23.618045806884766,1249,3.2530312538146973,0.7992236614227295,
0.041445158421993256,25.995010375976562,0.06312727928161621,2.4959230422973633,0.025292158126831055,24.12826919555664,895.1073608398438,1115350863183872.0,,7,,19.999174118041992,1299,4.074117183685303,0.7008078098297119,
,,,,,,630.4345703125,1158248929427456.0,,8,,14.085652351379395,1349,2.029914617538452,0.7379188537597656,
0.04622671753168106,42.0352897644043,0.08706831932067871,4.577590465545654,0.019020557403564453,21.632511138916016,635.88671875,1201147062779904.0,,8,,14.207468032836914,1399,1.7465171813964844,0.7319825887680054,
0.05700419098138809,107.23710632324219,0.47492527961730957,20.84272575378418,0.02278614044189453,17.542570114135742,923.5007934570312,1244045196132352.0,,8,,20.633562088012695,1449,3.10087251663208,0.6774813532829285,
,,,,,,832.495361328125,1286943329484800.0,,9,,18.600248336791992,1499,1.9284988641738892,1.034677505493164,
0.05441540852189064,35.197574615478516,0.08363890647888184,4.39492130279541,0.01903080940246582,18.377147674560547,874.1371459960938,1329841328619520.0,,9,,19.530641555786133,1549,2.7213892936706543,0.9652471542358398,
