batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_cov,l_mean,l_sd,step,train_loss,train_vae_loss,val_loss
,,,,,,0,55.72101593017578,187.91712951660156,155.35992431640625,49,405.4202880859375,6.422224998474121,
0.36180490255355835,96.12447357177734,2.7481560707092285,18.895727157592773,0.14543795585632324,2.763920545578003,0,55.341278076171875,152.76864624023438,147.67092895507812,99,358.8580627441406,3.0772323608398438,
0.24145658314228058,23.765087127685547,0.36131882667541504,2.377866744995117,0.15195083618164062,4.141530990600586,0,57.48193359375,135.46066284179688,148.54879760742188,149,343.9582824707031,2.4668915271759033,
,,,,,,1,58.910430908203125,148.7075958251953,150.75047302246094,199,360.41461181640625,2.046103000640869,
0.3212950825691223,57.36715316772461,1.575460433959961,16.222898483276367,0.09711337089538574,3.1124038696289062,1,53.102012634277344,139.3310546875,149.76040649414062,249,343.427978515625,1.234510898590088,
0.2296619415283203,18.105484008789062,0.3420379161834717,2.2222702503204346,0.1539137363433838,4.354226112365723,1,61.76220703125,154.31057739257812,150.0096435546875,299,366.73663330078125,0.654222846031189,
,,,,,,2,53.96478271484375,133.01580810546875,151.08853149414062,349,338.5522155761719,0.4830818772315979,
0.307646244764328,28.79161262512207,0.5379989147186279,6.9083967208862305,0.07787609100341797,3.2504866123199463,2,57.92095184326172,140.21221923828125,147.52249145507812,399,345.95782470703125,0.3022000193595886,
0.24968384206295013,23.963340759277344,0.36461472511291504,2.568274974822998,0.1419687271118164,4.005064964294434,2,54.08360290527344,143.088134765625,150.5736846923828,449,348.024169921875,0.27874380350112915,
,,,,,,3,52.164306640625,131.77474975585938,148.09173583984375,499,332.3276672363281,0.2969144582748413,
0.2828809916973114,26.180267333984375,0.4439127445220947,6.029641151428223,0.07362174987792969,3.535055637359619,3,54.46868896484375,138.404052734375,149.86874389648438,549,342.9942932128906,0.2528080344200134,
0.32542699575424194,63.04375457763672,1.6643033027648926,11.031698226928711,0.1508655548095703,3.0728859901428223,3,52.750030517578125,135.8486328125,149.0159149169922,599,337.8360595703125,0.22149121761322021,
,,,,,,4,56.6065673828125,144.4898681640625,154.0859375,649,355.45050048828125,0.2681158185005188,
0.26778990030288696,27.75506591796875,0.4372870922088623,7.683637619018555,0.056911468505859375,3.7342708110809326,4,54.04456329345703,127.6217041015625,142.31610107421875,699,324.1827697753906,0.2003818154335022,
0.26971372961997986,23.6149845123291,0.42669129371643066,2.8585190773010254,0.14927005767822266,3.707634687423706,4,54.835845947265625,149.7191162109375,153.33566284179688,749,358.0862121582031,0.19557932019233704,
0.15320523083209991,9.080286979675293,0.21612787246704102,1.5697263479232788,0.13768506050109863,6.527192115783691,4,54.831077575683594,138.88265991210938,145.81549072265625,799,339.6768493652344,0.14762289822101593,
,,,,,,5,54.52594757080078,135.4586944580078,145.0501708984375,849,335.18719482421875,0.15238134562969208,
0.27981996536254883,30.379724502563477,0.4150664806365967,5.860581398010254,0.07082343101501465,3.5737264156341553,5,53.841827392578125,122.98110961914062,141.2213134765625,899,318.2264099121094,0.18215471506118774,
0.26846206188201904,26.40023422241211,0.4440884590148926,2.5606284141540527,0.1734294891357422,3.7249209880828857,5,60.57379150390625,135.92782592773438,145.52294921875,949,342.20086669921875,0.17629140615463257,
,,,,,,6,59.68553161621094,134.44595336914062,149.18731689453125,999,343.5534973144531,0.23470911383628845,
0.2997274100780487,61.31998062133789,1.5539140701293945,20.29863739013672,0.0765526294708252,3.33636474609375,6,55.36833953857422,140.3819122314453,149.0731658935547,1049,345.00787353515625,0.18445399403572083,
0.23199790716171265,24.567001342773438,0.38456010818481445,2.436443328857422,0.1578366756439209,4.3103837966918945,6,54.550968170166016,124.8509292602539,140.7659149169922,1099,320.43023681640625,0.262406587600708,
,,,,,,7,55.181114196777344,121.59358978271484,140.911376953125,1149,317.8417053222656,0.15560756623744965,
0.27657464146614075,29.511722564697266,0.4041750431060791,5.851522922515869,0.06907176971435547,3.6156606674194336,7,58.94612503051758,160.92811584472656,147.30703735351562,1199,367.36773681640625,0.18646469712257385,
