batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_cos,l_mean,l_sd,l_var,step,train_loss,train_vae_loss,val_loss
,,,,,,0,0.31906425952911377,0.11122792214155197,0.09955833852291107,0.11895743012428284,49,0.9674342274665833,0.4256879687309265,
0.8642812371253967,85.09134674072266,5.893784523010254,14.758877754211426,0.3993382453918457,1.1570308208465576,0,0.2945297062397003,0.09295014292001724,0.09165599942207336,0.1149178072810173,99,0.7963372468948364,0.3057096600532532,
,,,,,,1,0.2680872082710266,0.09179772436618805,0.08598832786083221,0.11909452080726624,149,0.6892586946487427,0.23147600889205933,
0.5830529928207397,138.98648071289062,7.954351425170898,37.998870849609375,0.20933127403259277,1.715109944343567,1,0.2621338963508606,0.08097733557224274,0.08597074449062347,0.12669287621974945,199,0.5943673849105835,0.15261609852313995,
0.6043736338615417,37.374122619628906,1.0712363719940186,4.8463616371154785,0.2210392951965332,1.654605507850647,1,0.250036358833313,0.07896026968955994,0.08438852429389954,0.12721262872219086,249,0.5056511163711548,0.07954473048448563,
,,,,,,2,0.249182790517807,0.07416174560785294,0.0796431452035904,0.12301942706108093,299,0.4678487777709961,0.05255912244319916,
0.5754067301750183,61.75226974487305,1.3966069221496582,6.422618389129639,0.2174513339996338,1.737901210784912,2,0.23884078860282898,0.07275673747062683,0.07970371097326279,0.1271543651819229,349,0.4469783306121826,0.04296164587140083,
0.689346194267273,23.524248123168945,1.1199951171875,3.1498491764068604,0.35557103157043457,1.4506498575210571,2,0.2619325518608093,0.07932598888874054,0.08110807836055756,0.13712631165981293,399,0.4945541024208069,0.058474861085414886,
,,,,,,3,0.23095864057540894,0.07758128643035889,0.07762274891138077,0.1251693218946457,449,0.42830798029899597,0.029628364369273186,
0.6024988889694214,64.09210205078125,3.1018006801605225,14.995804786682129,0.20684456825256348,1.6597541570663452,3,0.22668936848640442,0.06919073313474655,0.0774962455034256,0.12908373773097992,499,0.41719767451286316,0.03091297298669815,
0.6319785118103027,18.285083770751953,0.8990199565887451,2.2043910026550293,0.40783143043518066,1.5823322534561157,3,0.2195064127445221,0.07442879676818848,0.0784211978316307,0.13129740953445435,549,0.41594210267066956,0.030455972999334335,
,,,,,,4,0.21817579865455627,0.06965294480323792,0.07631227374076843,0.12939143180847168,599,0.3965452313423157,0.019465066492557526,
0.5567290186882019,44.861541748046875,1.2325201034545898,5.616692066192627,0.21943879127502441,1.7962061166763306,4,0.20950916409492493,0.07091516256332397,0.07668644189834595,0.1325288712978363,649,0.3923565745353699,0.021992916241288185,
0.6634591221809387,26.64152717590332,1.1813063621520996,3.1695683002471924,0.37270259857177734,1.5072518587112427,4,0.19890126585960388,0.06118600815534592,0.07250764966011047,0.1287851184606552,699,0.3753628134727478,0.02988933026790619,
,,,,,,5,0.19627711176872253,0.06439628452062607,0.07370717823505402,0.13301612436771393,749,0.3610338866710663,0.01335168443620205,
0.5731606483459473,40.7614631652832,1.3383946418762207,4.830582141876221,0.2770669460296631,1.7447116374969482,5,0.21341148018836975,0.06890054792165756,0.07432673871517181,0.12920865416526794,799,0.38269805908203125,0.013138428330421448,
0.730342447757721,37.87493896484375,2.458570718765259,5.149523735046387,0.47743654251098633,1.3692207336425781,5,0.18923163414001465,0.058827806264162064,0.070545993745327,0.12734195590019226,849,0.3518362045288086,0.020496534183621407,
,,,,,,6,0.193648099899292,0.07084918767213821,0.07398110628128052,0.1328192800283432,899,0.36326849460601807,0.011508168652653694,
0.5731041431427002,44.89873123168945,1.4782679080963135,6.20925235748291,0.23807501792907715,1.7448835372924805,6,0.179968923330307,0.06616012752056122,0.07634538412094116,0.14185360074043274,949,0.34960952401161194,0.012949725612998009,
0.5786886215209961,35.63763427734375,1.1346404552459717,4.548051834106445,0.24947834014892578,1.7280449867248535,6,0.20525118708610535,0.07110783457756042,0.07332850247621536,0.132244274020195,999,0.37633419036865234,0.013422254472970963,
,,,,,,7,0.17773953080177307,0.060892343521118164,0.07161112129688263,0.13278064131736755,1049,0.33162766695022583,0.008106577210128307,
0.5036197304725647,40.77065658569336,1.153573751449585,4.765324592590332,0.24207663536071777,1.985625147819519,7,0.19055572152137756,0.06516413390636444,0.07258184999227524,0.1318880319595337,1099,0.3517010509967804,0.010210538282990456,
