batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_cov,l_mean,l_sd,step,train_DE_loss,train_direction_loss,train_loss,train_vae_loss,val_loss
,,,,,,0,62.22454071044922,163.0093231201172,159.19552612304688,49,0.25501689314842224,0.598831832408905,390.0373229980469,4.754082202911377,
0.5414133071899414,73.07587432861328,2.740104913711548,10.80008316040039,0.253711462020874,1.8470178842544556,0,54.788917541503906,150.50970458984375,144.2464141845703,99,0.2987293601036072,0.39593032002449036,353.47967529296875,3.23995304107666,
0.33703920245170593,16.512392044067383,0.49059605598449707,1.9258228540420532,0.2547461986541748,2.9670138359069824,0,50.831092834472656,130.2841339111328,144.7567596435547,149,0.25841644406318665,0.45467138290405273,328.6154479980469,2.0303592681884766,
,,,,,,1,54.71892547607422,150.7252655029297,150.6025848388672,199,0.22141706943511963,0.3505522608757019,358.52886962890625,1.9101340770721436,
0.38929393887519836,40.34224319458008,0.8875856399536133,3.8438665866851807,0.2309095859527588,2.5687530040740967,1,56.68354034423828,138.21324157714844,150.23336791992188,249,0.2610208988189697,1.0523760318756104,348.18292236328125,1.7393630743026733,
0.35013020038604736,44.77644729614258,1.4024152755737305,5.457162857055664,0.256986141204834,2.8560805320739746,1,56.050987243652344,131.718505859375,150.03985595703125,299,0.2449135184288025,0.6356660723686218,340.3761901855469,1.6862874031066895,
0.2703126072883606,15.690706253051758,0.37772583961486816,1.6942015886306763,0.22295212745666504,3.69942045211792,1,59.467132568359375,145.2213592529297,144.9423828125,349,0.25856825709342957,0.39770957827568054,351.8958740234375,1.6087470054626465,
,,,,,,2,50.051944732666016,142.36813354492188,143.42758178710938,399,0.23061025142669678,0.8718245029449463,338.5118103027344,1.5617201328277588,
0.37923043966293335,39.955970764160156,0.8162531852722168,3.6085636615753174,0.22619891166687012,2.6369190216064453,2,59.499473571777344,140.20333862304688,142.308837890625,449,0.23014867305755615,0.3741888105869293,343.9951477050781,1.3791522979736328,
0.31823694705963135,12.778478622436523,0.42261266708374023,1.6529794931411743,0.25566720962524414,3.14231276512146,2,58.170196533203125,136.22857666015625,145.586181640625,499,0.24396592378616333,1.0770071744918823,342.7425231933594,1.4366285800933838,
,,,,,,3,56.60235595703125,146.48309326171875,147.2034149169922,549,0.2762814462184906,0.6158202886581421,352.5162048339844,1.3352692127227783,
0.3863351047039032,41.996246337890625,0.9612138271331787,4.894136428833008,0.19640111923217773,2.588426351547241,3,49.69586944580078,120.19346618652344,138.08999633789062,599,0.22735588252544403,0.6652010083198547,310.09881591796875,1.2269275188446045,
0.3085869252681732,13.4409818649292,0.44745326042175293,1.8374392986297607,0.24352002143859863,3.2405779361724854,3,56.35588836669922,131.82424926757812,153.93345642089844,649,0.2533939778804779,0.33425143361091614,344.0852355957031,1.3839967250823975,
0.2547190487384796,13.690475463867188,0.35944676399230957,1.6204042434692383,0.22182536125183105,3.925894021987915,3,54.34231185913086,124.89603424072266,138.22940063476562,699,0.1655110865831375,0.499508798122406,319.4477844238281,1.3150148391723633,
