batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,step,train_DE_loss,train_direction_loss,train_loss,train_main_loss,train_vae_loss,val_loss
,,,,,,0,49,0.582618772983551,0.6772225499153137,2.5502617359161377,1.1940244436264038,0.09639602154493332,
0.24588727951049805,50.91701126098633,0.8501994609832764,6.421120643615723,0.13240671157836914,4.066904067993164,0,99,0.4995676577091217,0.656152606010437,2.935364246368408,1.7047247886657715,0.07491911202669144,
0.22724908590316772,20.132171630859375,0.34078145027160645,2.4155943393707275,0.14107561111450195,4.400457859039307,0,149,0.5086930394172668,0.6597602963447571,2.2518579959869385,1.0351712703704834,0.048233553767204285,
,,,,,,1,199,0.5052769780158997,0.6600157022476196,2.404447555541992,1.1909371614456177,0.048217881470918655,
0.16167214512825012,42.55424499511719,0.3000051975250244,4.008412837982178,0.0748438835144043,6.185357570648193,1,249,0.5319051742553711,0.6648942232131958,2.0366835594177246,0.8125397562980652,0.02734447829425335,
0.22913268208503723,18.631929397583008,0.3531162738800049,2.5835366249084473,0.13667941093444824,4.364283561706543,1,299,0.5277019143104553,0.6663216948509216,2.2204723358154297,0.9875651597976685,0.038883455097675323,
0.19938351213932037,54.37169647216797,0.8173243999481201,8.87841510772705,0.09205746650695801,5.015460014343262,1,349,0.5267181992530823,0.6449929475784302,2.465278148651123,1.2404851913452148,0.05308203399181366,
,,,,,,2,399,0.46772027015686035,0.6542996168136597,2.1446502208709717,0.9885094165802002,0.03412094712257385,
0.1841885894536972,42.26572799682617,0.38245129585266113,5.05407190322876,0.07567191123962402,5.42921781539917,2,449,0.3355708420276642,0.6464346647262573,2.1164398193359375,1.0994296073913574,0.03500460460782051,
0.2359275370836258,24.201200485229492,0.359356164932251,3.1554718017578125,0.11388349533081055,4.238589763641357,2,499,0.3500400483608246,0.6370145678520203,1.896594524383545,0.8815171122550964,0.0280228890478611,
,,,,,,3,549,0.40994197130203247,0.6466944813728333,1.9540276527404785,0.8676846623420715,0.029706472530961037,
0.17074371874332428,36.50556945800781,0.32529544830322266,3.495356559753418,0.09306502342224121,5.856730937957764,3,599,0.3746551275253296,0.6178300380706787,1.8218584060668945,0.804610550403595,0.024762747809290886,
0.2734343111515045,71.7806396484375,1.5646953582763672,10.93438720703125,0.1430985927581787,3.6571853160858154,3,649,0.3410778343677521,0.6097326278686523,2.1053388118743896,1.1239577531814575,0.030570684000849724,
0.21817216277122498,27.73757553100586,0.35070300102233887,3.655182361602783,0.0959467887878418,4.583536148071289,3,699,0.3413150906562805,0.6156618595123291,2.068289041519165,1.0813214778900146,0.02999063953757286,
,,,,,,4,749,0.3909645974636078,0.6183100342750549,2.065690755844116,1.0293039083480835,0.027112148702144623,
0.17960746586322784,30.690256118774414,0.327075719833374,3.658358097076416,0.08940505981445312,5.567697048187256,4,799,0.29031500220298767,0.5922301411628723,1.562011957168579,0.6593015193939209,0.020165348425507545,
0.22289493680000305,27.19852638244629,0.3710761070251465,2.6251707077026367,0.14135313034057617,4.486418724060059,4,849,0.3662443161010742,0.6071286201477051,1.7521767616271973,0.7572680115699768,0.021535802632570267,
0.24460174143314362,46.996009826660156,0.9607603549957275,7.780976295471191,0.12347555160522461,4.088278293609619,4,899,0.3513377010822296,0.6247852444648743,1.825629711151123,0.8264468312263489,0.02305993251502514,
,,,,,,5,949,0.24671253561973572,0.593482494354248,1.6531137228012085,0.7878055572509766,0.025113122537732124,
0.1805083304643631,30.2575740814209,0.31107449531555176,3.204326868057251,0.09707951545715332,5.539910793304443,5,999,0.3408699929714203,0.6203687787055969,2.011981725692749,1.031000018119812,0.01974278874695301,
0.24295298755168915,23.86967658996582,0.3863198757171631,2.638097047805786,0.1464388370513916,4.11602258682251,5,1049,0.2823370099067688,0.5942516326904297,1.6583759784698486,0.7618371248245239,0.01995026133954525,
,,,,,,6,1099,0.3614346981048584,0.5773414373397827,2.1018738746643066,1.1340582370758057,0.029039427638053894,
0.18602025508880615,32.35445022583008,0.3443007469177246,3.765889883041382,0.09142613410949707,5.375758647918701,6,1149,0.3283688724040985,0.6244584321975708,1.8088068962097168,0.8272356986999512,0.028743846341967583,
0.2452930361032486,65.97480010986328,1.3432698249816895,8.460116386413574,0.15877676010131836,4.076756477355957,6,1199,0.29991814494132996,0.5949705839157104,1.5328054428100586,0.6195483207702637,0.018368348479270935,
0.20958712697029114,32.267974853515625,0.3241395950317383,3.2254726886749268,0.1004936695098877,4.771285533905029,6,1249,0.33154889941215515,0.593334436416626,1.8774162530899048,0.9319725036621094,0.020560376346111298,
,,,,,,7,1299,0.2967013716697693,0.605465829372406,1.7648701667785645,0.8435707092285156,0.019132215529680252,
0.19265058636665344,33.41306686401367,0.3224513530731201,3.2317285537719727,0.0997767448425293,5.190744400024414,7,1349,0.3543408513069153,0.5460894107818604,1.6755855083465576,0.7560065984725952,0.019148580729961395,
0.22067824006080627,17.78005027770996,0.31311631202697754,2.3708434104919434,0.13206958770751953,4.531484603881836,7,1399,0.308794230222702,0.6089585423469543,1.673027515411377,0.738196611404419,0.01707809790968895,
0.20618125796318054,33.395809173583984,0.3648872375488281,3.3458704948425293,0.10905599594116211,4.850101470947266,7,1449,0.2643420696258545,0.5757414698600769,1.877025842666626,1.0173988342285156,0.019543521106243134,
,,,,,,8,1499,0.3190508186817169,0.5588170289993286,1.5871248245239258,0.692031979560852,0.017224980518221855,
0.20074594020843506,48.02460861206055,0.8544981479644775,8.27216911315918,0.10329794883728027,4.981420516967773,8,1549,0.2872692942619324,0.5762237906455994,1.7622458934783936,0.8812034726142883,0.017549393698573112,
0.20222343504428864,24.648242950439453,0.31975388526916504,2.5535988807678223,0.12521696090698242,4.945025444030762,8,1599,0.2723407745361328,0.5932228565216064,1.4775071144104004,0.5983994007110596,0.01354403980076313,
,,,,,,9,1649,0.2799041271209717,0.5913658142089844,1.763359785079956,0.8734585046768188,0.01863141730427742,
0.19457608461380005,35.67852020263672,0.34188127517700195,3.525801420211792,0.09696555137634277,5.139377593994141,9,1699,0.33035972714424133,0.5892866253852844,1.9839773178100586,1.047269582748413,0.01706133782863617,
0.23223771154880524,24.443904876708984,0.37224268913269043,2.550912857055664,0.14592528343200684,4.305932998657227,9,1749,0.2826516330242157,0.5609128475189209,1.5491414070129395,0.6882587671279907,0.01731814630329609,
0.18359428644180298,54.5549430847168,0.8224015235900879,7.642986297607422,0.10760211944580078,5.4467926025390625,9,1799,0.299293577671051,0.5586882829666138,1.8900262117385864,1.0143263339996338,0.017718106508255005,
,,,,,,10,1849,0.31969770789146423,0.592839777469635,1.7720646858215332,0.8424979448318481,0.017029162496328354,
0.20305253565311432,33.33654022216797,0.34441375732421875,3.5036842823028564,0.09830045700073242,4.92483377456665,10,1899,0.2499537467956543,0.5632097721099854,1.631557822227478,0.8030542135238647,0.015340080484747887,
0.23238985240459442,21.50301170349121,0.3307173252105713,2.907289743423462,0.1137545108795166,4.30311393737793,10,1949,0.3225264549255371,0.5515862107276917,1.775634765625,0.8855143189430237,0.01600775122642517,
0.17346328496932983,24.67331314086914,0.2981886863708496,2.8563461303710938,0.10439515113830566,5.764908313751221,10,1999,0.2891455888748169,0.583009660243988,2.046415090560913,1.154515027999878,0.019744887948036194,
,,,,,,10,1999,,,,,,1.3058384656906128
,,,,,,11,2049,0.2760626971721649,0.5523616075515747,1.5368515253067017,0.6926940679550171,0.015733126550912857,
0.1910538673400879,51.75061798095703,0.8770761489868164,10.436007499694824,0.08404326438903809,5.234126091003418,11,2099,0.3232627809047699,0.599189281463623,1.651121973991394,0.7129679322242737,0.01570195145905018,
