batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,step,train_loss,train_main_loss,val_loss
,,,,,,0,49,1.6738336086273193,1.6738336086273193,
1.057407259941101,75.61768341064453,5.20366907119751,14.818048477172852,0.35117101669311523,0.9457094669342041,0,99,1.2201590538024902,1.2201590538024902,
0.3495970070362091,51.33427810668945,0.7712464332580566,3.9146289825439453,0.19701647758483887,2.860436201095581,0,149,0.8439474105834961,0.8439474105834961,
,,,,,,1,199,1.3381954431533813,1.3381954431533813,
0.3654027581214905,65.22616577148438,1.14650559425354,8.938559532165527,0.1282651424407959,2.736706256866455,1,249,0.8716806173324585,0.8716806173324585,
0.312752902507782,52.13764572143555,0.84432053565979,6.179211616516113,0.13663887977600098,3.1974124908447266,1,299,0.8035382032394409,0.8035382032394409,
0.21539685130119324,33.45975112915039,0.4958176612854004,3.8187129497528076,0.1298389434814453,4.6425933837890625,1,349,1.1578315496444702,1.1578315496444702,
,,,,,,2,399,1.1735862493515015,1.1735862493515015,
0.48569580912590027,53.848289489746094,1.1501009464263916,8.429350852966309,0.13644003868103027,2.058901786804199,2,449,0.9862889051437378,0.9862889051437378,
0.3812994956970215,37.754844665527344,0.7068197727203369,3.2961649894714355,0.21443700790405273,2.622610330581665,2,499,0.903461217880249,0.903461217880249,
,,,,,,3,549,1.0214617252349854,1.0214617252349854,
0.5758415460586548,57.88113784790039,1.3564271926879883,6.876519680023193,0.19725489616394043,1.736588954925537,3,599,0.7395881414413452,0.7395881414413452,
0.35130634903907776,42.71851348876953,0.7292253971099854,4.219220161437988,0.17283415794372559,2.8465185165405273,3,649,0.7479614019393921,0.7479614019393921,
0.25994619727134705,29.97621726989746,0.6406567096710205,3.3493824005126953,0.19127607345581055,3.846949815750122,3,699,0.8082475662231445,0.8082475662231445,
,,,,,,4,749,1.0791610479354858,1.0791610479354858,
0.43399980664253235,53.89035415649414,1.185058832168579,6.660829067230225,0.17791461944580078,2.3041484355926514,4,799,0.6832847595214844,0.6832847595214844,
0.43180903792381287,30.426918029785156,0.8730857372283936,4.278556823730469,0.20406079292297363,2.315838575363159,4,849,0.6133278012275696,0.6133278012275696,
0.23691299557685852,35.58737564086914,0.49683618545532227,3.8809897899627686,0.12801790237426758,4.220958709716797,4,899,0.7175300121307373,0.7175300121307373,
,,,,,,5,949,1.0571067333221436,1.0571067333221436,
0.4054235517978668,61.079315185546875,1.1321921348571777,7.8572258949279785,0.14409565925598145,2.4665563106536865,5,999,0.8772799968719482,0.8772799968719482,
0.41189736127853394,38.20854949951172,0.8990700244903564,3.9462621212005615,0.2278282642364502,2.4277892112731934,5,1049,0.6851710081100464,0.6851710081100464,
,,,,,,6,1099,1.0969877243041992,1.0969877243041992,
0.4854387044906616,62.03453063964844,1.200843095779419,5.983187198638916,0.20070290565490723,2.0599923133850098,6,1149,0.680152177810669,0.680152177810669,
0.29989585280418396,42.342002868652344,0.7783639430999756,5.006901264190674,0.1554582118988037,3.334491014480591,6,1199,0.6328926086425781,0.6328926086425781,
0.2541886568069458,32.77259063720703,0.5965588092803955,4.182621955871582,0.14262795448303223,3.9340858459472656,6,1249,0.980609118938446,0.980609118938446,
,,,,,,7,1299,1.0205427408218384,1.0205427408218384,
0.34939900040626526,52.23696517944336,1.1082212924957275,6.98042631149292,0.15876126289367676,2.8620574474334717,7,1349,0.8416693210601807,0.8416693210601807,
0.3446735441684723,45.89728546142578,1.0600740909576416,5.363889694213867,0.1976315975189209,2.9012961387634277,7,1399,0.7683248519897461,0.7683248519897461,
,,,,,,8,1449,0.8940756320953369,0.8940756320953369,
0.5574111342430115,58.70501708984375,1.2450861930847168,8.892754554748535,0.14001131057739258,1.7940080165863037,8,1499,0.638117253780365,0.638117253780365,
0.29179033637046814,35.52492141723633,0.68402099609375,3.5969183444976807,0.1901686191558838,3.4271185398101807,8,1549,0.6603472232818604,0.6603472232818604,
0.277058482170105,32.28759765625,0.5972304344177246,3.296797275543213,0.18115472793579102,3.6093461513519287,8,1599,0.735099196434021,0.735099196434021,
,,,,,,9,1649,1.0111620426177979,1.0111620426177979,
0.49918749928474426,48.72379684448242,1.101423740386963,6.72251558303833,0.16384100914001465,2.0032553672790527,9,1699,0.6209119558334351,0.6209119558334351,
0.5119223594665527,40.524993896484375,1.0744974613189697,4.6362833976745605,0.23175835609436035,1.9534212350845337,9,1749,0.5655356645584106,0.5655356645584106,
0.662112832069397,30.304889678955078,0.9946639537811279,4.121830463409424,0.2413160800933838,1.5103166103363037,9,1799,0.6089862585067749,0.6089862585067749,
,,,,,,10,1849,0.9945906400680542,0.9945906400680542,
0.35686174035072327,47.541603088378906,0.7701923847198486,4.5238542556762695,0.17025136947631836,2.802205801010132,10,1899,0.814579963684082,0.814579963684082,
0.24383039772510529,25.660770416259766,0.45459675788879395,2.839632987976074,0.16008996963500977,4.1012115478515625,10,1949,0.6192436814308167,0.6192436814308167,
,,,,,,11,1999,1.042710781097412,1.042710781097412,
,,,,,,11,1999,,,0.6100502014160156
0.29617851972579956,35.66487503051758,0.6964600086212158,3.307227611541748,0.2105872631072998,3.3763420581817627,11,2049,0.631344735622406,0.631344735622406,
0.4493597149848938,30.295307159423828,0.7721233367919922,3.5512735843658447,0.2174215316772461,2.225388526916504,11,2099,0.5899828672409058,0.5899828672409058,
0.43485113978385925,24.583879470825195,0.7397804260253906,3.2653820514678955,0.22655248641967773,2.29963755607605,11,2149,0.933282196521759,0.933282196521759,
,,,,,,12,2199,0.9753581285476685,0.9753581285476685,
