batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,step,train_DE_loss,train_cons_loss,train_direction_loss,train_loss,val_loss
,,,,,,0,49,622900.8125,0.004818951245397329,0.10896079987287521,622900.9375,
0.20564448833465576,59.564517974853516,1.00331711769104,8.646499633789062,0.11603736877441406,4.8627610206604,0,99,629683.125,0.00637982739135623,0.1203375905752182,629683.25,
0.1982087641954422,22.67808723449707,0.3295328617095947,2.607290029525757,0.1263890266418457,5.045185565948486,0,149,561518.0,0.0071409777738153934,0.0871613621711731,561518.0625,
,,,,,,1,199,578470.4375,0.00633554020896554,0.11569735407829285,578470.5625,
0.1675226390361786,42.73972702026367,0.43803977966308594,5.4921979904174805,0.0797567367553711,5.9693427085876465,1,249,616923.3125,0.00670384569093585,0.0854012668132782,616923.375,
0.19932669401168823,21.31214141845703,0.2954561710357666,2.4033656120300293,0.12293434143066406,5.016889572143555,1,299,711056.625,0.00609837519004941,0.11484596878290176,711056.75,
0.18214911222457886,23.540874481201172,0.27506375312805176,2.6955063343048096,0.10204529762268066,5.490007400512695,1,349,620427.625,0.006034115795046091,0.11575300991535187,620427.75,
,,,,,,2,399,641839.125,0.0056135025806725025,0.09377013891935349,641839.25,
0.1632772833108902,39.228240966796875,0.3718841075897217,4.496771335601807,0.08270025253295898,6.124550819396973,2,449,714845.6875,0.006582571659237146,0.09456217288970947,714845.8125,
0.18565768003463745,20.811805725097656,0.29488682746887207,2.354334592819214,0.12525272369384766,5.386257171630859,2,499,658584.5625,0.005745484959334135,0.09846878051757812,658584.6875,
0.21202363073825836,48.636436462402344,0.8611927032470703,7.371159553527832,0.11683273315429688,4.716455459594727,2,549,631206.4375,0.006798905320465565,0.1139611229300499,631206.5625,
,,,,,,3,599,551570.25,0.00699504604563117,0.07347876578569412,551570.3125,
0.16938482224941254,36.9884033203125,0.3646395206451416,5.613828659057617,0.06495380401611328,5.903716564178467,3,649,617022.125,0.005864197853952646,0.10591244697570801,617022.25,
0.16783754527568817,20.367826461791992,0.2721598148345947,2.431173324584961,0.11194586753845215,5.958142280578613,3,699,420491.3125,0.00545980641618371,0.08512768149375916,420491.40625,
0.2054455578327179,27.443071365356445,0.342850923538208,3.050344705581665,0.11239743232727051,4.867469787597656,3,749,561250.625,0.006095701362937689,0.08025903254747391,561250.6875,
,,,,,,4,799,588490.4375,0.006148913875222206,0.14519599080085754,588490.5625,
0.1801360547542572,37.58283996582031,0.37076473236083984,5.305878639221191,0.06987810134887695,5.5513596534729,4,849,373669.28125,0.004188007675111294,0.08205905556678772,373669.375,
0.2110081911087036,22.338491439819336,0.32801198959350586,2.345837354660034,0.13982725143432617,4.739152431488037,4,899,480689.6875,0.0055514066480100155,0.0925920233130455,480689.78125,
,,,,,,5,949,452752.21875,0.004440808203071356,0.10104261338710785,452752.3125,
0.17135126888751984,34.07474899291992,0.3299582004547119,4.3150248527526855,0.07646727561950684,5.835965156555176,5,999,485278.8125,0.004113528411835432,0.08513191342353821,485278.90625,
0.19337278604507446,20.140893936157227,0.31568098068237305,2.3826491832733154,0.1324915885925293,5.171358108520508,5,1049,541398.6875,0.004098196979612112,0.09156592190265656,541398.75,
0.21290884912014008,18.67275619506836,0.29482340812683105,2.2943074703216553,0.12850213050842285,4.696845531463623,5,1099,483850.0,0.0049677276983857155,0.09183884412050247,483850.09375,
,,,,,,6,1149,483650.375,0.004477011505514383,0.11236612498760223,483650.5,
0.17859256267547607,37.89805603027344,0.3521127700805664,5.899778842926025,0.059682369232177734,5.599337577819824,6,1199,486175.03125,0.004674411378800869,0.07624370604753494,486175.09375,
0.2075694352388382,22.155696868896484,0.3129713535308838,2.39836049079895,0.1304938793182373,4.817664623260498,6,1249,561725.125,0.004782498348504305,0.09048604220151901,561725.1875,
0.21669362485408783,58.64965057373047,1.039686679840088,9.085393905639648,0.11443495750427246,4.614810466766357,6,1299,548687.75,0.004632291849702597,0.08838991820812225,548687.8125,
,,,,,,7,1349,534116.25,0.0046427929773926735,0.12005098164081573,534116.375,
0.17398665845394135,35.31065368652344,0.4108262062072754,5.620453834533691,0.07309484481811523,5.747567176818848,7,1399,604101.25,0.005423341877758503,0.10906215757131577,604101.375,
0.22054797410964966,21.400543212890625,0.3513205051422119,2.583009719848633,0.13601207733154297,4.534160614013672,7,1449,414663.1875,0.0033154617995023727,0.11089055240154266,414663.3125,
0.1900942176580429,21.511219024658203,0.2915468215942383,2.5685460567474365,0.11350655555725098,5.260549545288086,7,1499,531332.6875,0.0054251872934401035,0.0811518207192421,531332.75,
,,,,,,8,1549,407381.59375,0.0042496039532125,0.07425025850534439,407381.65625,
0.16116875410079956,39.40889358520508,0.3214991092681885,4.719632148742676,0.06811952590942383,6.204676628112793,8,1599,459885.375,0.004295384511351585,0.09566951543092728,459885.46875,
0.2051333338022232,21.9752140045166,0.3068673610687256,3.142728328704834,0.09764361381530762,4.8748779296875,8,1649,595011.25,0.004912903066724539,0.07752680033445358,595011.3125,
0.21673712134361267,62.97321319580078,1.1134543418884277,10.146953582763672,0.10973286628723145,4.613883972167969,8,1699,473414.40625,0.003938524052500725,0.07646609842777252,473414.46875,
,,,,,,9,1749,499716.375,0.004364023916423321,0.07811025530099869,499716.4375,
0.17373788356781006,38.69384002685547,0.31124091148376465,5.197287082672119,0.059885263442993164,5.755797386169434,9,1799,508475.25,0.004532420542091131,0.08217456191778183,508475.34375,
