batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_cov,l_mean,l_sd,step,train_loss,val_loss
,,,,,,0,194.15167236328125,1073.69677734375,736.9315185546875,49,1370.855712890625,
0.6832025051116943,20.193635940551758,1.4704725742340088,2.6816461086273193,0.548346996307373,1.4636948108673096,0,183.40951538085938,953.613037109375,680.0516357421875,99,1248.5628662109375,
0.5591378211975098,6.6176042556762695,0.6940484046936035,1.3569639921188354,0.5114715099334717,1.7884678840637207,0,171.4055633544922,809.0460205078125,630.06005859375,149,1120.285888671875,
,,,,,,1,185.54718017578125,802.621826171875,637.5650634765625,199,1131.6495361328125,
0.5608164668083191,9.103719711303711,0.8083827495574951,1.60279381275177,0.5043585300445557,1.7831145524978638,1,191.70156860351562,746.0072631835938,607.95654296875,249,1076.81103515625,
0.5412529110908508,5.993056297302246,0.6142182350158691,1.3110851049423218,0.46848082542419434,1.8475651741027832,1,183.64779663085938,835.430419921875,617.73486328125,299,1127.27392578125,
0.5511065125465393,4.410869598388672,0.6313042640686035,1.1832855939865112,0.5335180759429932,1.8145312070846558,1,170.6829833984375,765.5380249023438,588.8052978515625,349,1056.915771484375,
,,,,,,2,185.28086853027344,707.7817993164062,582.5986328125,399,1029.1300048828125,
0.6108483076095581,11.081731796264648,0.7872858047485352,1.5125499963760376,0.5205023288726807,1.6370676755905151,2,168.22552490234375,659.6513671875,583.3488159179688,449,997.2872314453125,
0.5609940886497498,6.600780010223389,0.6601006984710693,1.3225467205047607,0.4991133213043213,1.7825500965118408,2,193.88912963867188,764.2086181640625,599.373291015625,499,1078.422119140625,
,,,,,,3,197.41905212402344,731.9942626953125,578.614501953125,549,1043.3211669921875,
0.5866110324859619,9.901062965393066,0.7400801181793213,1.4898431301116943,0.4967503547668457,1.704707145690918,3,175.9178466796875,710.719970703125,585.2386474609375,599,1028.5576171875,
0.5726101398468018,6.910928726196289,0.65067458152771,1.2821754217147827,0.5074770450592041,1.7463889122009277,3,198.48590087890625,775.8197021484375,593.526611328125,649,1080.679443359375,
0.5632368326187134,5.028882026672363,0.6394264698028564,1.197973608970642,0.5337567329406738,1.7754521369934082,3,197.3922882080078,697.8934936523438,569.26806640625,699,1016.9109497070312,
,,,,,,4,187.76861572265625,762.8836059570312,570.8714599609375,749,1046.197509765625,
0.5907949805259705,9.781414985656738,0.7452425956726074,1.4674588441848755,0.5078456401824951,1.6926344633102417,4,167.26339721679688,678.2586669921875,542.1102294921875,799,964.8712158203125,
0.6128136515617371,19.851459503173828,1.3961539268493652,2.6056177616119385,0.5358245372772217,1.6318174600601196,4,202.343994140625,692.7985229492188,581.0379638671875,849,1028.6092529296875,
0.534477174282074,6.178618431091309,0.6284372806549072,1.2616150379180908,0.4981212615966797,1.8709872961044312,4,183.245849609375,642.7529296875,555.6171264648438,899,968.616455078125,
,,,,,,5,196.57015991210938,689.828125,589.2288818359375,949,1032.427978515625,
0.6244661808013916,14.536979675292969,0.9958014488220215,1.8658432960510254,0.5337004661560059,1.601367712020874,5,204.5067901611328,694.6256103515625,563.4095458984375,999,1012.9757080078125,
0.5517727732658386,8.925861358642578,0.6582281589508057,1.4442239999771118,0.455765962600708,1.812340259552002,5,168.75222778320312,670.9256591796875,562.2099609375,1049,982.048828125,
,,,,,,6,178.6939697265625,639.8160400390625,532.036865234375,1099,941.2918090820312,
0.5989561676979065,10.806268692016602,0.7570781707763672,1.4721105098724365,0.5142807960510254,1.6695711612701416,6,181.16429138183594,587.6691284179688,533.3929443359375,1149,917.8096923828125,
0.5744919180870056,17.481670379638672,1.2597601413726807,2.3524606227874756,0.5355074405670166,1.740668535232544,6,193.3082275390625,763.339111328125,596.9864501953125,1199,1075.31005859375,
0.5403881669044495,6.366175174713135,0.6639630794525146,1.3218249082565308,0.5023078918457031,1.8505216836929321,6,212.7821807861328,766.4443359375,563.859130859375,1249,1053.472412109375,
,,,,,,7,176.01348876953125,656.6278076171875,548.1603393554688,1299,964.4810791015625,
0.601994514465332,10.463175773620605,0.8279473781585693,1.6186507940292358,0.5115046501159668,1.6611446142196655,7,195.75820922851562,611.71533203125,531.6997680664062,1349,935.4365234375,
0.5405890941619873,6.058265686035156,0.6849558353424072,1.3684858083724976,0.5005209445953369,1.8498337268829346,7,192.8596954345703,571.880859375,525.2369995117188,1399,907.6072998046875,
,,,,,,8,202.85769653320312,703.2381591796875,547.628662109375,1449,1000.6765747070312,
0.5880360007286072,10.655942916870117,0.7729942798614502,1.5351263284683228,0.5035378932952881,1.7005761861801147,8,172.43711853027344,716.6677856445312,529.2593383789062,1499,973.811767578125,
0.5612722039222717,13.676465034484863,1.0574922561645508,2.109066963195801,0.5014028549194336,1.78166663646698,8,180.83145141601562,553.9689331054688,518.3322143554688,1549,885.732421875,
0.5644694566726685,7.6528730392456055,0.7507646083831787,1.536260724067688,0.4886960983276367,1.7715749740600586,8,169.53598022460938,591.0396728515625,516.3226928710938,1599,896.6105346679688,
,,,,,,9,198.96437072753906,649.4735717773438,509.92254638671875,1649,934.1416015625,
0.5928678512573242,12.544679641723633,0.8274610042572021,1.6996078491210938,0.48685407638549805,1.6867165565490723,9,197.03448486328125,605.4039306640625,536.2164916992188,1699,937.4356689453125,
0.5247637629508972,7.361786842346191,0.6298301219940186,1.409618854522705,0.4468088150024414,1.9056193828582764,9,186.9416046142578,562.205078125,534.3363037109375,1749,908.90966796875,
