batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_cov,l_mean,l_sd,step,train_loss,val_loss
,,,,,,0,196.41455078125,1114.1552734375,741.5853881835938,49,1305.09619140625,
0.7485254406929016,68.85227966308594,4.292230129241943,8.402264595031738,0.5108420848846436,1.335960030555725,0,176.5281982421875,917.8568115234375,648.3424072265625,99,1121.402099609375,
0.540427029132843,11.961504936218262,0.7132289409637451,1.5758898258209229,0.4525880813598633,1.850388526916504,0,165.18772888183594,787.0067138671875,612.197998046875,149,1026.1134033203125,
,,,,,,1,175.5401611328125,829.1571044921875,619.6853637695312,199,1056.67236328125,
0.5515583157539368,25.976377487182617,1.3174078464508057,3.1826484203338623,0.41393446922302246,1.8130450248718262,1,182.24444580078125,709.9793701171875,600.57373046875,249,993.912109375,
0.517450749874115,8.412385940551758,0.6320757865905762,1.3863990306854248,0.45591187477111816,1.9325510263442993,1,179.96302795410156,770.4366455078125,607.08251953125,299,1023.2349243164062,
0.45628848671913147,6.54010534286499,0.5300681591033936,1.22791588306427,0.43168115615844727,2.1915957927703857,1,187.65806579589844,824.838134765625,590.7227172851562,349,1033.2528076171875,
,,,,,,2,161.52212524414062,810.6090087890625,584.3302001953125,399,1005.4871826171875,
0.5705119967460632,29.389402389526367,1.2683870792388916,4.066747188568115,0.3118922710418701,1.7528115510940552,2,188.71617126464844,732.9104614257812,561.9270629882812,449,968.3209228515625,
0.5117089748382568,7.854156970977783,0.6229519844055176,1.3704805374145508,0.45455002784729004,1.9542357921600342,2,185.99383544921875,833.555419921875,591.8547973632812,499,1036.873291015625,
,,,,,,3,181.64329528808594,810.2061157226562,586.12744140625,549,1019.1959228515625,
0.4890042543411255,12.137809753417969,0.7932753562927246,2.279749870300293,0.34796595573425293,2.0449719429016113,3,159.8019561767578,675.9111328125,545.8082275390625,599,912.0538330078125,
0.49429070949554443,7.182957649230957,0.5717282295227051,1.277683973312378,0.44747233390808105,2.0231008529663086,3,180.57733154296875,683.84228515625,588.8165893554688,649,970.699951171875,
0.45083218812942505,3.7425148487091064,0.49323034286499023,1.1327393054962158,0.43543148040771484,2.2181200981140137,3,173.77877807617188,683.9080810546875,539.8101806640625,699,917.6406860351562,
,,,,,,4,173.94369506835938,692.4719848632812,555.1378173828125,749,936.4928588867188,
0.5393213629722595,15.96728515625,0.778045654296875,2.330310583114624,0.3338806629180908,1.8541821241378784,4,171.13058471679688,643.6502685546875,558.3697509765625,799,918.5082397460938,
0.5190367102622986,26.444486618041992,1.4417762756347656,3.2604167461395264,0.44220614433288574,1.926646113395691,4,166.47402954101562,612.8974609375,535.9378662109375,849,880.9812622070312,
0.46070533990859985,6.8704118728637695,0.5489768981933594,1.2541919946670532,0.437713623046875,2.1705849170684814,4,168.71202087402344,732.4006958007812,568.7007446289062,899,962.8883056640625,
,,,,,,5,195.1166534423828,766.0499267578125,574.280029296875,949,997.77001953125,
0.5333613753318787,14.677861213684082,0.7376680374145508,2.29103684425354,0.32197999954223633,1.8749014139175415,5,173.63619995117188,751.5087890625,544.955810546875,999,949.7410888671875,
0.49676698446273804,7.685013294219971,0.6178011894226074,1.3916406631469727,0.4439373016357422,2.0130162239074707,5,165.2049560546875,681.5682983398438,540.441650390625,1049,912.19189453125,
,,,,,,6,173.56524658203125,721.822265625,543.603271484375,1099,936.4713134765625,
0.5292598605155945,14.411170959472656,0.8116042613983154,2.3607981204986572,0.3437838554382324,1.889431118965149,6,181.95211791992188,695.2891845703125,538.8012084960938,1149,926.0881958007812,
0.4847407639026642,5.469029903411865,0.5395817756652832,1.2282187938690186,0.43932056427001953,2.062958240509033,6,178.32821655273438,614.8475341796875,529.90869140625,1199,882.8446044921875,
0.4638097584247589,6.423436641693115,0.5823845863342285,1.3345699310302734,0.4363837242126465,2.1560564041137695,6,188.41949462890625,750.0234375,529.72412109375,1249,942.78515625,
,,,,,,7,165.019775390625,671.6126708984375,518.9967651367188,1299,886.6536865234375,
0.5276175141334534,11.738542556762695,0.6911220550537109,2.038999319076538,0.33895158767700195,1.8953123092651367,7,188.0446014404297,629.6664428710938,499.94378662109375,1349,864.6371459960938,
0.4868238866329193,6.716358184814453,0.605750322341919,1.3751574754714966,0.44049525260925293,2.054131031036377,7,182.02688598632812,643.9075317382812,516.7666625976562,1399,883.5457763671875,
,,,,,,8,182.12811279296875,698.2134399414062,528.553466796875,1449,917.11572265625,
0.5196006894111633,14.21388053894043,0.9847245216369629,2.8853600025177,0.34128308296203613,1.9245548248291016,8,158.7841033935547,748.601806640625,517.6001586914062,1499,912.3114013671875,
0.48967522382736206,7.122713565826416,0.6122362613677979,1.3787461519241333,0.44405293464660645,2.0421698093414307,8,181.49017333984375,581.9834594726562,540.6236572265625,1549,882.3112182617188,
0.46091827750205994,5.1821160316467285,0.5652217864990234,1.2860498428344727,0.4395022392272949,2.1695821285247803,8,175.0751953125,541.0162353515625,487.85455322265625,1599,809.3062133789062,
,,,,,,9,174.92848205566406,563.5211181640625,504.77618408203125,1649,835.1417236328125,
0.5142967104911804,10.357549667358398,0.6654908657073975,1.9035542011260986,0.34960436820983887,1.944402813911438,9,170.1126708984375,592.6414794921875,514.72607421875,1699,853.8502197265625,
0.4893501400947571,7.540611267089844,0.5865755081176758,1.3272273540496826,0.44195556640625,2.0435266494750977,9,164.35720825195312,615.6148071289062,502.34405517578125,1749,847.204345703125,
