batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,step,train_DE_loss,train_direction_loss,train_loss,train_main_loss,train_vae_loss,val_loss
,,,,,,0,49,0.4839455783367157,0.6866572499275208,3.186692476272583,1.8883531093597412,0.12773659825325012,
0.30844369530677795,103.21183776855469,2.4147226810455322,16.660192489624023,0.14493966102600098,3.2420828342437744,0,99,0.4975871741771698,0.669349193572998,2.4691061973571777,1.2359638214111328,0.0662059634923935,
0.2598794996738434,21.1562442779541,0.3791539669036865,2.4285643100738525,0.15612268447875977,3.8479371070861816,0,149,0.472812294960022,0.6594671010971069,2.2695276737213135,1.0821521282196045,0.05509616434574127,
,,,,,,1,199,0.47961103916168213,0.6660863757133484,2.1914329528808594,1.0047528743743896,0.04098271578550339,
0.17540256679058075,43.27313995361328,0.35718417167663574,4.213664531707764,0.08476805686950684,5.701170921325684,1,249,0.48679348826408386,0.6656116843223572,2.0856306552886963,0.8853294849395752,0.047896020114421844,
0.24390533566474915,32.990577697753906,0.6897447109222412,4.958554267883301,0.13910198211669922,4.099951267242432,1,299,0.5062258243560791,0.672000527381897,2.1951606273651123,0.9844717979431152,0.03246249258518219,
0.14279507100582123,32.02977752685547,0.28673315048217773,3.168067693710327,0.09050726890563965,7.003043174743652,1,349,0.48897695541381836,0.6477267146110535,2.691413164138794,1.5085382461547852,0.04617105424404144,
,,,,,,2,399,0.4851386845111847,0.6515885591506958,2.026477813720703,0.8593845963478088,0.030365796759724617,
0.18446175754070282,45.01655578613281,0.3443644046783447,5.031032085418701,0.06844806671142578,5.421177864074707,2,449,0.4251585900783539,0.6410812139511108,2.0357348918914795,0.9288296699523926,0.04066542908549309,
0.21351157128810883,23.89002799987793,0.37218427658081055,3.302448034286499,0.11269950866699219,4.683587074279785,2,499,0.401120126247406,0.62895268201828,2.0220694541931152,0.9560695886611938,0.03592700511217117,
0.1699393391609192,29.076168060302734,0.2667710781097412,2.623805046081543,0.10167336463928223,5.884452819824219,2,549,0.3818686306476593,0.6288872957229614,2.124764919281006,1.0770816802978516,0.03692739084362984,
,,,,,,3,599,0.3550352454185486,0.6302364468574524,1.979027509689331,0.9616079330444336,0.03214786574244499,
0.19640713930130005,70.19023132324219,1.262289047241211,16.63840675354004,0.0758659839630127,5.091464519500732,3,649,0.33549970388412476,0.5997476577758789,1.6918197870254517,0.7293980121612549,0.02717442438006401,
