batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,epoch,l_cov,l_mean,l_sd,step,train_loss,train_vae_loss,val_loss
,,,,,,0,59.92821502685547,168.03982543945312,167.44520568847656,49,400.1881103515625,4.774873733520508,
0.4533165395259857,40.72709274291992,1.173539161682129,5.090397357940674,0.23053979873657227,2.2059640884399414,0,60.953636169433594,158.54156494140625,154.86883544921875,99,377.5597229003906,3.19571590423584,
0.3109360933303833,40.39369201660156,1.1331462860107422,5.368172645568848,0.21108603477478027,3.216094970703125,0,66.86784362792969,161.67245483398438,157.6415252685547,149,388.6539001464844,2.4720871448516846,
,,,,,,1,58.122650146484375,152.1044921875,156.1618194580078,199,369.2848205566406,2.8958306312561035,
0.388919860124588,36.64809799194336,0.6672189235687256,4.931650161743164,0.13529324531555176,2.571223735809326,1,56.38076400756836,142.19174194335938,154.67335510253906,249,355.2926330566406,2.046759843826294,
0.28867557644844055,15.073336601257324,0.3928642272949219,1.8207345008850098,0.21577239036560059,3.4640963077545166,1,60.26416015625,138.0800018310547,152.85067749023438,299,353.4048156738281,2.20997953414917,
,,,,,,2,55.82057571411133,137.00779724121094,155.59373474121094,349,350.48583984375,2.063758373260498,
0.402802050113678,36.753971099853516,0.7518410682678223,7.273186683654785,0.10337162017822266,2.4826090335845947,2,57.52374267578125,142.8637237548828,148.48681640625,399,350.4610290527344,1.5867505073547363,
0.3245099186897278,33.701358795166016,0.9931750297546387,4.9182891845703125,0.2019350528717041,3.0815699100494385,2,63.41925811767578,140.84800720214844,159.1534423828125,449,365.4650573730469,2.0443594455718994,
,,,,,,3,60.28792190551758,129.5906982421875,155.4620361328125,499,346.6889953613281,1.3483071327209473,
0.36674854159355164,30.47567367553711,0.6351535320281982,5.187544345855713,0.12243819236755371,2.726663827896118,3,60.8465461730957,129.72586059570312,154.19247436523438,549,346.0071105957031,1.2422645092010498,
0.2803300619125366,18.164592742919922,0.44932007789611816,2.1266629695892334,0.21127939224243164,3.56722354888916,3,60.4879264831543,141.55690002441406,150.57684326171875,599,354.2649841308594,1.6433069705963135,
,,,,,,4,57.590476989746094,136.1963348388672,154.76199340820312,649,349.7864990234375,1.2376744747161865,
0.36809661984443665,27.039573669433594,0.5991742610931396,3.760999917984009,0.15931248664855957,2.7166779041290283,4,57.056236267089844,128.07899475097656,156.41989135742188,699,342.75787353515625,1.2027394771575928,
0.29788273572921753,21.968055725097656,0.48723673820495605,2.323390007019043,0.20970940589904785,3.3570258617401123,4,55.259071350097656,122.06283569335938,150.0369415283203,749,328.61572265625,1.2568551301956177,
0.21624913811683655,11.943416595458984,0.30381202697753906,1.5698226690292358,0.19353270530700684,4.624296188354492,4,64.58734130859375,142.54757690429688,150.92645263671875,799,359.3936462402344,1.3322763442993164,
,,,,,,5,58.8046989440918,133.25201416015625,151.046142578125,849,344.2996520996094,1.196769118309021,
0.35186031460762024,30.930130004882812,0.6185238361358643,3.7759432792663574,0.16380643844604492,2.8420369625091553,5,56.72777557373047,137.7115478515625,149.83270263671875,899,345.4553527832031,1.1833168268203735,
0.31368669867515564,18.44045639038086,0.4510312080383301,2.2730093002319336,0.19842910766601562,3.187894344329834,5,54.067501068115234,135.6731414794922,147.96214294433594,949,339.0984191894531,1.395598292350769,
,,,,,,6,62.57585906982422,137.87509155273438,150.10037231445312,999,351.8670349121094,1.31569504737854,
0.328983336687088,31.547399520874023,0.5920190811157227,3.96977162361145,0.14913177490234375,3.0396676063537598,6,55.64652633666992,121.60841369628906,147.59921264648438,1049,325.88226318359375,1.028146743774414,
0.2914743423461914,23.964223861694336,0.4783036708831787,2.297825574874878,0.20815491676330566,3.430833578109741,6,64.10961151123047,142.1627960205078,152.38824462890625,1099,359.6601867675781,0.9995073676109314,
,,,,,,7,57.56230545043945,132.0705108642578,152.4691162109375,1149,343.044921875,0.9430046081542969,
0.3608196973800659,43.82747268676758,0.9797275066375732,6.1581268310546875,0.15909504890441895,2.7714672088623047,7,59.900596618652344,130.3671112060547,146.01791381835938,1199,337.2669677734375,0.9813202023506165,
0.2700102925300598,19.141990661621094,0.4387028217315674,2.1727895736694336,0.20190763473510742,3.7035627365112305,7,57.4503059387207,121.76195526123047,157.66934204101562,1249,338.135009765625,1.2534027099609375,
,,,,,,8,54.458282470703125,115.46068572998047,152.2349090576172,1299,323.29522705078125,1.1413679122924805,
0.35692107677459717,33.9779167175293,0.673048734664917,5.092434883117676,0.13216638565063477,2.8017399311065674,8,64.86083221435547,137.53317260742188,158.11862182617188,1349,361.48516845703125,0.9725425243377686,
0.2708585858345032,15.504899978637695,0.41309285163879395,1.9862241744995117,0.2079789638519287,3.6919634342193604,8,63.79681396484375,135.9969940185547,154.93601989746094,1399,355.8636779785156,1.1338608264923096,
0.26389703154563904,17.370161056518555,0.3478071689605713,1.7122894525527954,0.2031240463256836,3.7893569469451904,8,57.105262756347656,124.11228942871094,146.045166015625,1449,328.41766357421875,1.1549792289733887,
,,,,,,9,63.82929229736328,146.24407958984375,154.8055877685547,1499,365.7738342285156,0.8948909044265747,
0.3484656512737274,33.55242156982422,0.6111927032470703,4.881850242614746,0.1251969337463379,2.869723320007324,9,62.50849533081055,153.34600830078125,153.41427612304688,1549,370.4930725097656,1.2242847681045532,
0.27076593041419983,32.99736404418945,0.8482892513275146,4.1367034912109375,0.205064058303833,3.6932268142700195,9,59.96678924560547,129.77584838867188,154.08157348632812,1599,344.75372314453125,0.929490327835083,
